cooling_area,work_time,building_type_Hospital,building_type_University,building_type_Research Institute,solar_power_capacity,low_day,total_area,sy_en,holiday,building_number,building_type_Commercial,hour_cos,temperature,hour_sin,date_sin,discomfort,weekday_sin,weekday_cos,CDH,answer
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-1.4327709886030147,2.0588634674938606,-0.19669826135220647,-1.8410184828075484,2.144583944221978,0.6135662212740141,1.2740833866896897,-0.03994329468094878,4053.566652336178
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-1.330797750209083,2.3368086784511806,-0.5755065738467977,-1.8410184828075484,2.52774204545701,0.6135662212740141,1.2740833866896897,0.26601987635396324,4012.2063375555135
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-1.1344141620163735,2.40629498119051,-0.9116321965265618,-1.8410184828075484,2.3417957337914275,0.6135662212740141,1.2740833866896897,0.5792678847944686,4046.5130800658794
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-0.8581850963660024,2.718983343517496,-1.1801462296297478,-1.8410184828075484,2.2363902053982945,0.6135662212740141,1.2740833866896897,0.9435097550741258,4073.673291109341
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-0.5225971993933669,2.267322375711851,-1.3611342156910577,-1.8410184828075484,2.3761274886674677,0.6135662212740141,1.2740833866896897,1.2713274383258173,4135.820494653069
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-0.1525394902044509,1.8504045592758716,-1.441173103749268,-1.8410184828075484,2.1144108173081104,0.6135662212740141,1.2740833866896897,1.5627209345495432,4198.397358967275
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,0.22454254381157351,1.433486742839892,-1.4143267756306495,-1.8410184828075484,1.8151003601347209,0.6135662212740141,1.2740833866896897,1.8140478250425065,3907.7519779220083
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,0.5806824532272628,1.1555415318825721,-1.282586300677981,-1.8410184828075484,1.424632356102516,0.6135662212740141,1.2740833866896897,1.9961687601823352,3795.4466495573083
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,0.889466970192931,0.9123394722949176,-1.0557222672459305,-1.8410184828075484,1.2422750695837417,0.6135662212740141,1.2740833866896897,2.1017989025634356,3683.49459137123
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,1.1279949596804033,0.773366866816257,-0.7505601428602594,-1.8410184828075484,1.098761530612711,0.6135662212740141,1.2740833866896897,2.123653414780215,3162.7992706223117
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,1.2785758919023382,0.6691374127072618,-0.3897324062628261,-1.8410184828075484,0.9959271260389286,0.6135662212740141,1.2740833866896897,2.0763019716438595,2188.1192994843123
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,1.3300418679777637,0.7386237154465928,-3.003376326318943e-16,-1.8410184828075484,1.0562549205161669,0.6135662212740141,1.2740833866896897,1.9706718292627592,1497.722434991515
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,1.3300418679777637,0.4606785044892727,5.347278682340761e-17,-0.960924698177575,0.8780351655589969,1.378670784732708,0.314672609947628,1.803120568934117,1552.9080612806933
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,1.2785758919023387,0.7386237154465928,0.3897324062628249,-0.960924698177575,1.0814624821460979,1.378670784732708,0.314672609947628,1.6355693086054746,1343.1708917392712
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,1.1279949596804033,0.773366866816257,0.7505601428602594,-0.960924698177575,1.1242301601996845,1.378670784732708,0.314672609947628,1.4643756295740356,1333.4588014619749
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,0.889466970192931,0.5996511099679321,1.0557222672459305,-0.960924698177575,1.007044929138811,1.378670784732708,0.314672609947628,1.2421880887034449,1301.5957543317459
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,0.5806824532272636,0.495421655858937,1.2825863006779805,-0.960924698177575,0.8756090794935555,1.378670784732708,0.314672609947628,1.0564247348608196,1383.4495874357656
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,0.22454254381157412,0.32170589901061214,1.4143267756306492,-0.960924698177575,0.5020261070667961,1.378670784732708,0.314672609947628,0.8961583119377703,3173.8822377651118
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-0.15253949020445148,0.11324699079262306,1.4411731037492679,-0.960924698177575,0.004019201133911347,1.378670784732708,0.314672609947628,0.7577464012315005,4039.232813830851
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-0.5225971993933666,0.14799014216228729,1.361134215691058,-0.960924698177575,-0.06097617196922802,1.378670784732708,0.314672609947628,0.6521162588504,4247.972350113152
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-0.8581850963660022,0.32170589901061214,1.180146229629748,-0.960924698177575,0.1488301687399412,1.378670784732708,0.314672609947628,0.5901951409028582,4381.763720782949
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-1.1344141620163735,0.9470826236645818,0.9116321965265621,-0.960924698177575,0.8293631323961501,1.378670784732708,0.314672609947628,0.6084072344168411,4307.609342901509
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-1.3307977502090833,1.2597709859915673,0.5755065738467976,-0.960924698177575,1.082258871267581,1.378670784732708,0.314672609947628,0.6703283523643828,4300.943508143515
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-1.4327709886030147,1.7809182565365418,0.19669826135220755,-0.960924698177575,1.5715424155651645,1.378670784732708,0.314672609947628,0.7796009134482801,4272.6497407786455
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-1.4327709886030147,2.0241203161241965,-0.19669826135220647,-0.960924698177575,1.8967908972381842,1.378670784732708,0.314672609947628,0.9435097550741258,4254.582099720041
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-1.330797750209083,2.2325792243421856,-0.5755065738467977,-0.960924698177575,1.863901608751053,1.378670784732708,0.314672609947628,1.1001337592943783,4244.017765289056
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-1.1344141620163735,2.580010738038835,-0.9116321965265618,-0.960924698177575,2.098736191685312,1.378670784732708,0.314672609947628,1.2895395318398002,4240.383461003328
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-0.8581850963660024,2.5105244352995055,-1.1801462296297478,-0.960924698177575,2.1454752671460176,1.378670784732708,0.314672609947628,1.4898725604936116,4236.794365368487
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-0.5225971993933669,1.8504045592758716,-1.3611342156910577,-0.960924698177575,1.7787934547554074,1.378670784732708,0.314672609947628,1.631926889902678,4237.742418241798
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-0.1525394902044509,1.6419456510578812,-1.441173103749268,-0.960924698177575,1.5215202127659018,1.378670784732708,0.314672609947628,1.7703388006089475,4291.683241273878
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,0.22454254381157351,1.1555415318825721,-1.4143267756306495,-0.960924698177575,1.169568962072618,1.378670784732708,0.314672609947628,1.8796113616928447,3892.473405165289
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,0.5806824532272628,0.7386237154465928,-1.282586300677981,-0.960924698177575,0.8293868658467903,1.378670784732708,0.314672609947628,1.9415324796403866,3639.670124124276
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,0.889466970192931,0.5649079585982679,-1.0557222672459305,-0.960924698177575,0.5329929860520742,1.378670784732708,0.314672609947628,1.9670294105599628,3227.027277168802
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,1.1279949596804033,0.5996511099679321,-0.7505601428602594,-0.960924698177575,0.5962690025088345,1.378670784732708,0.314672609947628,1.930605223531997,2953.8992356720973
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,1.2785758919023382,0.495421655858937,-0.3897324062628261,-0.960924698177575,0.5249077905339906,1.378670784732708,0.314672609947628,1.8504720120704723,2097.557869261719
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,1.3300418679777637,0.11324699079262306,-3.003376326318943e-16,-0.960924698177575,0.2296109235688643,1.378670784732708,0.314672609947628,1.675635914336237,1453.9173212634316
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,1.3300418679777637,-0.16469822016469696,5.347278682340761e-17,-0.24050534480280758,-0.01207735250026331,1.1056081275288276,-0.8816930602364556,1.4461635360600527,1326.2407494180504
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,1.2785758919023387,-0.1299550687950315,0.3897324062628249,-0.24050534480280758,0.04963225621424704,1.1056081275288276,-0.8816930602364556,1.198479064269886,1239.8991854810818
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,1.1279949596804033,-0.09521191742536726,0.7505601428602594,-0.24050534480280758,0.055038208860062936,1.1056081275288276,-0.8816930602364556,0.9180128241545497,1236.8589697636444
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,0.889466970192931,-0.3384139770130218,1.0557222672459305,-0.24050534480280758,-0.17587771766849744,1.1056081275288276,-0.8816930602364556,0.6193344905252308,1219.8550104040821
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,0.5806824532272636,-0.3731571283826873,1.2825863006779805,-0.24050534480280758,-0.25339644155943175,1.1056081275288276,-0.8816930602364556,0.3862196935462501,1395.5223738756417
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,0.22454254381157412,-0.4079002797523515,1.4143267756306492,-0.24050534480280758,-0.26350161743200495,1.1056081275288276,-0.8816930602364556,0.1713169900812523,3662.188858935554
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-0.15253949020445148,-0.4079002797523515,1.4411731037492679,-0.24050534480280758,-0.24690929838445416,1.1056081275288276,-0.8816930602364556,0.007408148455406561,4383.482120891088
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-0.5225971993933666,-0.26892767427369213,1.361134215691058,-0.24050534480280758,-0.08825381790499365,1.1056081275288276,-0.8816930602364556,-0.09822199392569399,4560.083663180464
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-0.8581850963660022,-0.0604687660557018,1.180146229629748,-0.24050534480280758,0.13621188414958169,1.1056081275288276,-0.8816930602364556,-0.16378553057603218,4642.865125414007
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-1.1344141620163735,0.4259353531196073,0.9116321965265621,-0.24050534480280758,0.6051215795976169,1.1056081275288276,-0.8816930602364556,-0.18199762409001505,4637.416929853162
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-1.3307977502090833,0.8775963209252521,0.5755065738467976,-0.24050534480280758,0.9375111928632595,1.1056081275288276,-0.8816930602364556,-0.14193101835925295,4653.948793426179
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-1.4327709886030147,1.0860552291432424,0.19669826135220755,-0.24050534480280758,1.0362291622760056,1.1056081275288276,-0.8816930602364556,-0.03994329468094878,4592.863403842199
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-1.4327709886030147,1.3987435914702266,-0.19669826135220647,-0.24050534480280758,1.3208591617034133,1.1056081275288276,-0.8816930602364556,0.12396554694489699,4557.385593625719
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-1.330797750209083,2.0588634674938606,-0.5755065738467977,-0.24050534480280758,1.933815080236848,1.1056081275288276,-0.8816930602364556,0.353437925221081,4633.62365514909
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-1.1344141620163735,2.267322375711851,-0.9116321965265618,-0.24050534480280758,1.8990983160504245,1.1056081275288276,-0.8816930602364556,0.6011223970112479,4653.265135271823
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-0.8581850963660024,1.9893771647545309,-1.1801462296297478,-0.24050534480280758,1.7213426819057707,1.1056081275288276,-0.8816930602364556,0.8451644500986183,4631.704687275906
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-0.5225971993933669,1.8504045592758716,-1.3611342156910577,-0.24050534480280758,1.3760526196921619,1.1056081275288276,-0.8816930602364556,1.078279247077599,4636.415622364297
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-0.1525394902044509,2.1283497702331915,-1.441173103749268,-0.24050534480280758,1.5087595274717047,1.1056081275288276,-0.8816930602364556,1.3441758123817489,4652.503702113084
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,0.22454254381157351,1.537716196948886,-1.4143267756306495,-0.24050534480280758,1.0975432134798482,1.1056081275288276,-0.8816930602364556,1.5481512597383569,4631.426713193914
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,0.5806824532272628,0.7386237154465928,-1.282586300677981,-0.24050534480280758,0.4764810030277581,1.1056081275288276,-0.8816930602364556,1.6537814021194575,4568.841636953544
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,0.889466970192931,0.9470826236645818,-1.0557222672459305,-0.24050534480280758,0.6687193161630598,1.1056081275288276,-0.8816930602364556,1.759411544500558,4582.931799408783
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,1.1279949596804033,0.5996511099679321,-0.7505601428602594,-0.24050534480280758,0.2579829452841477,1.1056081275288276,-0.8816930602364556,1.777623638014541,3124.8574503153973
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,1.2785758919023382,-0.025725614686037568,-0.3897324062628261,-0.24050534480280758,-0.307099966257995,1.1056081275288276,-0.8816930602364556,1.6829207517418299,1997.2176036232356
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,1.3300418679777637,-0.4773865824916812,-3.003376326318943e-16,-0.24050534480280758,-0.7368099123986833,1.1056081275288276,-0.8816930602364556,1.5190119101159842,1319.5532821108777
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,1.3300418679777637,-0.8248180961883309,5.347278682340761e-17,0.32003405977159227,-1.0449755837109236,3.4653616741139747e-16,-1.4141258728017245,1.2858971131370036,1289.5379137953291
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,1.2785758919023387,-1.1375064585153163,0.3897324062628249,0.32003405977159227,-1.3168712683448427,3.4653616741139747e-16,-1.4141258728017245,0.9507945924797189,1212.3638059757118
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,1.1279949596804033,-0.9985338530366558,0.7505601428602594,0.32003405977159227,-1.2027713858671965,3.4653616741139747e-16,-1.4141258728017245,0.6084072344168411,1213.1589149034069
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,0.889466970192931,-1.1722496098849806,1.0557222672459305,0.32003405977159227,-1.3683992267347227,3.4653616741139747e-16,-1.4141258728017245,0.27694713246235286,1193.6100167017414
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,0.5806824532272636,-1.206992761254646,1.2825863006779805,0.32003405977159227,-1.398229537139343,3.4653616741139747e-16,-1.4141258728017245,-0.0435857133837454,1470.7307541887428
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,0.22454254381157412,-1.3112222153636413,1.4143267756306492,0.32003405977159227,-1.5104623881666326,3.4653616741139747e-16,-1.4141258728017245,-0.404185164960606,3098.5770984028536
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-0.15253949020445148,-1.206992761254646,1.4411731037492679,0.32003405977159227,-1.398229537139343,3.4653616741139747e-16,-1.4141258728017245,-0.6919362424815352,3922.808816075458
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-0.5225971993933666,-1.206992761254646,1.361134215691058,0.32003405977159227,-1.398229537139343,3.4653616741139747e-16,-1.4141258728017245,-0.8959116898381436,4051.4689737719045
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-0.8581850963660022,-0.26892767427369213,1.180146229629748,0.32003405977159227,-0.3880758627921799,3.4653616741139747e-16,-1.4141258728017245,-1.0233963444360237,4390.850865922976
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-1.1344141620163735,0.32170589901061214,0.9116321965265621,0.32003405977159227,0.060531184158227495,3.4653616741139747e-16,-1.4141258728017245,-1.052535694058396,4397.715233238179
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-1.3307977502090833,0.5301648072286025,0.5755065738467976,0.32003405977159227,0.3520333360709963,3.4653616741139747e-16,-1.4141258728017245,-0.9942569948136506,4451.817296638364
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-1.4327709886030147,1.3640004401005612,0.19669826135220755,0.32003405977159227,0.9540771414100981,3.4653616741139747e-16,-1.4141258728017245,-0.8012088035654323,4510.132396391075
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-1.4327709886030147,1.919890862015201,-0.19669826135220647,0.32003405977159227,1.6834667317341314,3.4653616741139747e-16,-1.4141258728017245,-0.5134577260445032,4654.771962656516
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-1.330797750209083,1.9893771647545309,-0.5755065738467977,0.32003405977159227,1.5483126414885828,3.4653616741139747e-16,-1.4141258728017245,-0.18564004279281168,4637.673114991248
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-1.1344141620163735,1.5029730455792218,-0.9116321965265618,0.32003405977159227,1.2485749822036731,3.4653616741139747e-16,-1.4141258728017245,0.07661410380854139,4524.727463000914
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-0.8581850963660024,1.433486742839892,-1.1801462296297478,0.32003405977159227,1.2065219447193611,3.4653616741139747e-16,-1.4141258728017245,0.34979550651828434,4503.28361842323
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-0.5225971993933669,1.5724593483185516,-1.3611342156910577,0.32003405977159227,1.1951641700630047,3.4653616741139747e-16,-1.4141258728017245,0.6411890027420103,4536.261221273422
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,-0.1525394902044509,1.7809182565365418,-1.441173103749268,0.32003405977159227,1.4724236145416032,3.4653616741139747e-16,-1.4141258728017245,0.9653642672909052,4698.5347040567785
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,0.22454254381157351,0.9470826236645818,-1.4143267756306495,0.32003405977159227,0.641945346790875,3.4653616741139747e-16,-1.4141258728017245,1.1911942268642925,4629.339103875378
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,0.5806824532272628,0.32170589901061214,-1.282586300677981,0.32003405977159227,0.060531184158227495,3.4653616741139747e-16,-1.4141258728017245,1.351460649787342,4660.374589940607
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,0.889466970192931,-0.0604687660557018,-1.0557222672459305,0.32003405977159227,-0.2670510868277445,3.4653616741139747e-16,-1.4141258728017245,1.3733151620041213,4283.404310599653
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,1.1279949596804033,-0.09521191742536726,-0.7505601428602594,0.32003405977159227,-0.3048584736975351,3.4653616741139747e-16,-1.4141258728017245,1.3296061375705623,3370.5720309957674
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,1.2785758919023382,-0.1299550687950315,-0.3897324062628261,0.32003405977159227,-0.3239849978634404,3.4653616741139747e-16,-1.4141258728017245,1.2604001822174278,2072.57348637905
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,1,16,0,1.3300418679777637,-0.3384139770130218,-3.003376326318943e-16,0.32003405977159227,-0.43259454209299414,3.4653616741139747e-16,-1.4141258728017245,1.0819216657803954,1297.5151491447893
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,1.3300418679777637,-0.3731571283826873,5.347278682340761e-17,0.7205336077340472,-0.4387836986099369,-1.1056081275288274,-0.8816930602364559,0.8415220313958217,1340.0658472872842
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,1.2785758919023387,-0.30367082564335635,0.3897324062628249,0.7205336077340472,-0.3579475657295212,-1.1056081275288274,-0.8816930602364559,0.6011223970112479,1228.338242157584
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,1.1279949596804033,-0.23418452290402664,0.7505601428602594,0.7205336077340472,-0.3487020681801394,-1.1056081275288274,-0.8816930602364559,0.4190014618714194,1255.4566308918065
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,0.889466970192931,-0.5121297338613466,1.0557222672459305,0.7205336077340472,-0.6004559643707682,-1.1056081275288274,-0.8816930602364559,0.2150260145148113,1228.2484095976897
-0.14801071402450675,0,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,0.5806824532272636,-0.6858454907096715,1.2825863006779805,0.7205336077340472,-0.7880425211805967,-1.1056081275288274,-0.8816930602364559,-0.021731201166965915,1338.466394344156
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,0.22454254381157412,-0.7553317934490011,1.4143267756306492,0.7205336077340472,-0.8554191504979652,-1.1056081275288274,-0.8816930602364559,-0.2876277664711159,3519.2600535070255
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-0.15253949020445148,-0.8943043989276618,1.4411731037492679,0.7205336077340472,-1.0062425922661686,-1.1056081275288274,-0.8816930602364559,-0.4806759577193341,4491.405562110178
-0.14801071402450675,1,0,0,0,-0.31647286331188895,0,-0.1004239782323886,1,0,16,0,-0.5225971993933666,-0.7205886420793369,1.361134215691058,0.7205336077340472,-0.7859935332753267,-1.1056081275288274,-0.8816930602364559,-0.5899485188032313,4678.711316721101
