work_time,total_area,cooling_area,building_number,hour_cos,hour_sin,temperature,holiday,discomfort,weekday_sin,date_sin,CDH_mean,weekday_cos,discomfort_mean,temperature_mean,solar_power_capacity,ma_dis_3,CDH,windspeed,humidity,sensory_temperature,ma_dis_5,discomfort_3,temperature_3,answer
1,0.1941918196922866,1.465335646280889,37,-1.3306326900224061,0.5754351931862096,0.4813329792798083,0,72.23805,0.6134901200370134,-1.8407901394730648,-31.825,1.27392536084259,70.62560917,22.40833333,3.2582503583735303,71.34671,-39.6,-0.6655480359877587,-0.0556062130358644,25.673,70.692284,2.39916,1.8,5032.151896724819
1,0.1941918196922866,1.465335646280889,37,-1.4325932805727695,0.1966738646685381,0.6398741821403258,0,72.9296,0.6134901200370134,-1.8407901394730648,-31.825,1.27392536084259,70.62560917,22.40833333,3.2582503583735303,72.07653,-41.6,-0.10464722998835597,-0.11904827612601822,26.0372019,71.361724,2.18946,1.7,5003.403534542734
1,0.1941918196922866,1.465335646280889,37,-1.4325932805727695,-0.196673864668537,0.576457700996119,0,73.17284,0.6134901200370134,-1.8407901394730648,-31.825,1.27392536084259,70.62560917,22.40833333,3.2582503583735303,72.78016333,-41.3,-0.94599843898746,0.2616041024149046,26.08564045,72.028514,2.1109,1.1,5012.554993471698
1,0.1941918196922866,1.465335646280889,37,-1.330632690022406,-0.5754351931862096,0.3227917764192907,0,72.1295,0.6134901200370134,-1.8407901394730648,-31.825,1.27392536084259,70.62560917,22.40833333,3.2582503583735303,72.74398,-41.3,1.0171543820104492,0.451930291685366,24.76096817,72.306386,-0.10855,-0.5,5073.253967382193
1,0.1941918196922866,1.465335646280889,37,-1.1342734594841348,-0.9115191258661062,0.16425057355877312,0,71.7025,0.6134901200370134,-1.8407901394730648,-31.825,1.27392536084259,70.62560917,22.40833333,3.2582503583735303,72.33494667,-41.5,0.6432205113441807,0.7691406071361351,24.28680578,72.434498,-1.2271,-1.5,5009.001830751514
1,0.1941918196922866,1.465335646280889,37,-0.8580786548032717,-1.1799998549030468,0.03741761127035953,0,68.97577,0.6134901200370134,-1.8407901394730648,-31.825,1.27392536084259,70.62560917,22.40833333,3.2582503583735303,70.93592333,-41.5,-0.10464722998835597,-0.9437950962980177,24.04416499,71.782042,-4.19707,-1.7,4777.626746216215
1,0.1941918196922866,1.465335646280889,37,-0.5225323811358393,-1.360965392841971,0.16425057355877312,0,70.18725,0.6134901200370134,-1.8407901394730648,-31.825,1.27392536084259,70.62560917,22.40833333,3.2582503583735303,70.28850667,-40.8,0.6432205113441807,-0.43625859157678726,24.28680578,71.233572,-1.94225,-0.5,4897.055779890492
1,0.1941918196922866,1.465335646280889,37,-0.1525205705776882,-1.4409943535961989,0.1959588141308771,0,70.98446,0.6134901200370134,-1.8407901394730648,-31.825,1.27392536084259,70.62560917,22.40833333,3.2582503583735303,70.04916,-39.8,1.2041213173435834,0.0712779131444432,24.29383524,70.795896,-0.71804,0.1,4885.089298204591
1,0.1941918196922866,1.465335646280889,37,0.22451469357348114,-1.4141513552547238,0.16425057355877312,0,70.82525,0.6134901200370134,-1.8407901394730648,-31.825,1.27392536084259,70.62560917,22.40833333,3.2582503583735303,70.66565333,-38.8,0.26928664067791236,0.0712779131444432,24.36779312,70.535046,1.84948,0.4,4404.60417383488
1,0.1941918196922866,1.465335646280889,37,0.5806104305971435,-1.2824272202059863,0.06912585184246237,0,70.34762,0.6134901200370134,-1.8407901394730648,-31.825,1.27392536084259,70.62560917,22.40833333,3.2582503583735303,70.71911,-38.3,0.17580317301134518,0.0712779131444432,24.07188998,70.26407,0.16037,-0.3,4144.147421683115
1,0.1941918196922866,1.465335646280889,37,0.8893566487078541,-1.05559132494873,-0.025998869873848397,0,69.86999,0.6134901200370134,-1.8407901394730648,-31.825,1.27392536084259,70.62560917,22.40833333,3.2582503583735303,70.34762,-38.7,0.8301874466773151,0.0712779131444432,23.60039959,70.442914,-1.11447,-0.7,2563.886685486792
1,0.1941918196922866,1.465335646280889,37,1.1278550533283052,-0.7504670501290152,-0.0894153510180552,0,69.55157,0.6134901200370134,-1.8407901394730648,-31.825,1.27392536084259,70.62560917,22.40833333,3.2582503583735303,69.92306,-39.7,0.9236709143438823,0.0712779131444432,23.36418034,70.315778,-1.27368,-0.8,2038.220302116515
0,0.1941918196922866,1.465335646280889,37,1.2784173088454,-0.38968406735954364,-0.18454007273436596,0,69.07394,0.6134901200370134,-1.8407901394730648,-31.825,1.27392536084259,70.62560917,22.40833333,3.2582503583735303,69.4985,-41.8,-1.0394819066540273,0.0712779131444432,23.76161041,69.933674,-1.27368,-0.8,1421.1938500912631
0,0.1941918196922866,1.465335646280889,37,1.3298769015439247,-3.00272298112217e-16,-0.24795655387857277,0,68.95616,0.6134901200370134,-1.8407901394730648,-31.825,1.27392536084259,70.62560917,22.40833333,3.2582503583735303,69.19389,-44.6,-0.01116376232178899,0.2616041024149046,23.06894589,69.559856,-0.91383,-0.7,1071.2487103177511
0,0.1941918196922866,1.465335646280889,37,1.3298769015439247,5.349423788004327e-17,-0.2796647944506756,0,68.72809,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,68.91939667,-47.3,-0.01116376232178899,0.19816203932475082,22.96363256,69.23595,-0.82348,-0.6,1082.398918871166
0,0.1941918196922866,1.465335646280889,37,1.2784173088454005,0.3896840673595424,-0.37478951616698636,0,68.30744,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,68.66389667,-49.5,0.5497370436776136,0.2616041024149046,22.47923468,68.92344,-0.7665,-0.6,1073.5887681999227
0,0.1941918196922866,1.465335646280889,37,1.1278550533283052,0.7504670501290152,-0.37478951616698636,0,68.37036,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,68.46863,-51.2,0.6432205113441807,0.32504616550505844,22.45485557,68.687198,-0.5858,-0.4,1069.2006968304602
0,0.1941918196922866,1.465335646280889,37,0.8893566487078541,1.05559132494873,-0.533330719027504,0,67.67045,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,68.11608333,-53.0,0.0823197053447782,0.451930291685366,22.08791081,68.4065,-1.05764,-0.8,1049.0869648174166
0,0.1941918196922866,1.465335646280889,37,0.5806104305971443,1.2824272202059859,-0.5016224784554011,0,67.95352,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,67.99811,-55.1,0.26928664067791236,0.5788144178656737,22.13233399,68.205972,-0.35392,-0.4,1033.1709560049023
0,0.1941918196922866,1.465335646280889,37,0.22451469357348175,1.4141513552547236,-0.4699142378832971,0,68.0607,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,67.89489,-57.2,-0.8525149713208929,0.5153723547755199,22.73269834,68.072494,-0.30966,-0.3,990.8350514314943
0,0.1941918196922866,1.465335646280889,37,-0.15252057057768875,1.4409943535961989,-0.5967472001717107,0,67.50812,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,67.84078,-59.6,-0.7590315036543258,0.6422564809558274,22.26864157,67.91263,-0.16233,-0.2,1325.5991962119804
1,0.1941918196922866,1.465335646280889,37,-0.522532381135839,1.3609653928419712,-0.6284554407438147,0,67.395,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,67.65460667,-61.8,-0.29161416532149037,0.7056985440459813,21.91972999,67.717558,-0.55852,-0.4,2256.9175640210215
1,0.1941918196922866,1.465335646280889,37,-0.8580786548032716,1.179999854903047,-0.2162483133064688,0,69.45769,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,68.12027,-62.4,0.26928664067791236,0.5788144178656737,23.0903879,68.075006,1.39699,0.8,3726.9558374611624
1,0.1941918196922866,1.465335646280889,37,-1.1342734594841346,0.9115191258661065,0.2593752952750839,0,71.3856,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,69.41276333,-61.3,-0.7590315036543258,0.13471997623459703,24.99934584,68.761422,3.87748,2.7,4569.572157724597
1,0.1941918196922866,1.465335646280889,37,-1.3306326900224061,0.5754351931862096,0.6081659415682219,0,72.67975,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,71.17434667,-58.8,0.3627701083444796,-0.18249033921617203,25.84151812,69.685232,5.28475,3.9,4717.486244235614
1,0.1941918196922866,1.465335646280889,37,-1.4325932805727695,0.1966738646685381,1.1472060312939825,0,74.87724,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,72.98086333,-54.4,-0.47858110065462456,-0.43625859157678726,27.77469849,71.159056,5.41955,4.3,4690.070873323987
1,0.1941918196922866,1.465335646280889,37,-1.4325932805727695,-0.196673864668537,1.4325801964429137,0,75.4034,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,74.32013,-49.0,0.5497370436776136,-0.8803530332078638,28.60401218,72.760736,4.0178,3.7,4727.46441597361
1,0.1941918196922866,1.465335646280889,37,-1.330632690022406,-0.5754351931862096,1.686246121019742,0,76.17647,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,75.48570333,-42.5,0.17580317301134518,-1.0706792224783253,29.48239595,74.104492,3.49672,3.4,4674.250308494608
1,0.1941918196922866,1.465335646280889,37,-1.1342734594841348,-0.9115191258661062,1.717954361591845,0,75.93308,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,75.83765,-35.9,0.7367039790107479,-1.2610054117487868,29.56331927,75.013988,1.05584,1.8,4603.635965282708
1,0.1941918196922866,1.465335646280889,37,-0.8580786548032717,-1.1799998549030468,1.9716202861686731,0,76.90426,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,76.33793667,-28.0,1.95198905867612,-1.3244474748389405,30.41266534,75.85889,1.50086,1.7,4603.433463657025
1,0.1941918196922866,1.465335646280889,37,-0.5225323811358393,-1.360965392841971,1.8764955644523624,0,76.8916,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,76.57631333,-20.5,2.3259229293423886,-1.134121285568479,30.07279132,76.261762,0.71513,0.6,4614.094120699033
1,0.1941918196922866,1.465335646280889,37,-0.1525205705776882,-1.4409943535961989,1.4642884370150175,0,75.18674,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,76.32753333,-14.4,2.232439461675821,-1.0706792224783253,28.62033163,76.21843,-0.74634,-0.8,4509.575259477427
1,0.1941918196922866,1.465335646280889,37,0.22451469357348114,-1.4141513552547238,1.242330753010292,0,74.87747,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,75.65193667,-8.6,1.578055188009852,-0.6900268439374024,27.87814198,75.95863,-2.02679,-2.3,3860.303052704024
1,0.1941918196922866,1.465335646280889,37,0.5806104305971435,-1.2824272202059863,0.8935401067171541,0,73.46188,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,74.50869667,-3.8,2.138955994009254,-0.5631427177570949,26.61476561,75.46439,-3.42972,-3.1,3815.5274139514513
1,0.1941918196922866,1.465335646280889,37,0.8893566487078541,-1.05559132494873,0.6715824227124297,0,73.18143,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,73.84026,-1.0,0.7367039790107479,-0.0556062130358644,25.99731729,74.719824,-2.00531,-2.5,3044.5774259426134
1,0.1941918196922866,1.465335646280889,37,1.1278550533283052,-0.7504670501290152,0.5447494604240151,0,72.73577,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,73.12636,-0.1,0.9236709143438823,0.0712779131444432,25.53677022,73.888658,-2.1417,-2.2,2038.124722781296
0,0.1941918196922866,1.465335646280889,37,1.2784173088454,-0.38968406735954364,0.4496247387077043,0,72.3468,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,72.75466667,-0.6,1.4845717203432847,0.13471997623459703,25.13087,73.32067,-1.11508,-1.4,1551.4963461955895
0,0.1941918196922866,1.465335646280889,37,1.3298769015439247,-3.00272298112217e-16,0.35450001699139466,0,72.03758,1.3784997868053501,-0.9608055137625249,-36.62916667,0.3146335807865342,71.980435,23.60416667,3.2582503583735303,72.37338333,-3.1,0.7367039790107479,0.2616041024149046,24.91671063,72.752692,-1.14385,-1.0,1087.3958380581346
0,0.1941918196922866,1.465335646280889,37,1.3298769015439247,5.349423788004327e-17,0.35450001699139466,1,72.03758,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,72.14065333,-6.5,0.45625357601104677,0.2616041024149046,24.96853811,72.467832,-0.69819,-0.6,1045.5149700682912
0,0.1941918196922866,1.465335646280889,37,1.2784173088454005,0.3896840673595424,0.38620825756349747,1,72.0264,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,72.03385333,-10.6,0.8301874466773151,0.13471997623459703,25.00894537,72.236826,-0.3204,-0.2,1025.1259421919858
0,0.1941918196922866,1.465335646280889,37,1.1278550533283052,0.7504670501290152,-0.3113730350227796,1,69.0212,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,71.02839333,-17.0,3.447724541341194,0.6422564809558274,22.18532549,71.493912,-3.01638,-2.1,1041.6962737187037
0,0.1941918196922866,1.465335646280889,37,0.8893566487078541,1.05559132494873,-0.40649775673909033,1,68.70263,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,69.91674333,-24.5,0.9236709143438823,0.8325826702262888,22.27788539,70.765078,-3.33495,-2.4,1031.3486638865359
0,0.1941918196922866,1.465335646280889,37,0.5806104305971443,1.2824272202059859,-0.8187048841764362,1,66.1841,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,67.96931,-33.0,1.3910882526767179,0.451930291685366,20.74689408,69.594382,-5.8423,-3.8,1015.2572385273278
0,0.1941918196922866,1.465335646280889,37,0.22451469357348175,1.4141513552547236,-0.9772460870369538,1,65.31424,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,66.73365667,-40.7,-1.0394819066540273,0.38848822859521226,21.2944049,68.249714,-3.70696,-2.1,971.1664777848047
0,0.1941918196922866,1.465335646280889,37,-0.15252057057768875,1.4409943535961989,-1.230912011613781,1,63.92858,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,65.14230667,-48.5,0.3627701083444796,0.2616041024149046,19.64725637,66.63015,-4.77405,-2.6,1284.1556538422753
1,0.1941918196922866,1.465335646280889,37,-0.522532381135839,1.3609653928419712,-1.3577449739021956,1,63.37655,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,64.20645667,-55.6,0.17580317301134518,0.451930291685366,19.29791412,65.50122,-2.80755,-1.7,2397.7469853456305
1,0.1941918196922866,1.465335646280889,37,-0.8580786548032716,1.179999854903047,-1.1674955304695742,1,64.06209,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,63.78907333,-61.4,0.3627701083444796,-0.0556062130358644,19.8608516,64.573112,-1.25215,-0.6,3442.7005455712306
1,0.1941918196922866,1.465335646280889,37,-1.1342734594841346,0.9115191258661065,-0.7869966436043323,1,65.24815,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,64.22893,-65.6,0.6432205113441807,-0.9437950962980177,21.05395247,64.385922,1.31957,1.4,4162.741628273425
1,0.1941918196922866,1.465335646280889,37,-1.3306326900224061,0.5754351931862096,-0.24795655387857277,1,67.08352,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,65.46458667,-67.8,1.3910882526767179,-1.514773664109402,22.72527976,64.739778,3.70697,3.5,4777.780055990321
1,0.1941918196922866,1.465335646280889,37,-1.4325932805727695,0.1966738646685381,0.005709370698255566,1,67.486,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,66.60589,-68.9,2.3259229293423886,-2.0857522319207864,23.46277308,65.451262,3.42391,3.7,4850.08759334835
1,0.1941918196922866,1.465335646280889,37,-1.4325932805727695,-0.196673864668537,0.3227917764192907,1,69.0803,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,67.88327333,-69.0,1.578055188009852,-1.831983979560171,24.67724257,66.592012,3.83215,3.5,4921.075482414995
1,0.1941918196922866,1.465335646280889,37,-1.330632690022406,-0.5754351931862096,0.5130412198519122,1,69.4948,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,68.68703333,-68.6,1.95198905867612,-2.0857522319207864,25.29554456,67.678554,2.41128,2.4,4945.2737863265875
1,0.1941918196922866,1.465335646280889,37,-1.1342734594841348,-0.9115191258661062,0.7667071444287394,1,70.69632,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,69.75714,-65.2,2.0454725263426874,-1.9588681057404786,26.17673634,68.768188,3.21032,2.4,4957.28297881228
1,0.1941918196922866,1.465335646280889,37,-0.8580786548032717,-1.1799998549030468,0.956956587861361,1,71.2525,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,70.48120667,-60.9,1.4845717203432847,-2.0857522319207864,26.89320666,69.601984,2.1722,2.0,5098.042429641225
1,0.1941918196922866,1.465335646280889,37,-0.5225323811358393,-1.360965392841971,0.9886648284334649,1,71.16707,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,71.03863,-55.2,1.578055188009852,-2.212636358101094,26.99513525,70.338198,1.67227,1.5,5130.440465000627
1,0.1941918196922866,1.465335646280889,37,-0.1525205705776882,-1.4409943535961989,0.925248347289257,1,71.23046,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,71.21667667,-49.2,1.8585055910095534,-2.0223101688306326,26.74957997,70.76823,0.53414,0.5,5075.2529399000605
1,0.1941918196922866,1.465335646280889,37,0.22451469357348114,-1.4141513552547238,0.7984153850008434,1,70.9234,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,71.10697667,-42.8,0.9236709143438823,-1.8954260426503249,26.40580618,71.05395,-0.3291,-0.5,4561.9015710399335
1,0.1941918196922866,1.465335646280889,37,0.5806104305971435,-1.2824272202059863,0.35450001699139466,1,69.46688,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,70.54024667,-37.4,0.9236709143438823,-1.6416577902897096,24.88499326,70.808062,-1.70019,-2.0,4221.758517131759
1,0.1941918196922866,1.465335646280889,37,0.8893566487078541,-1.05559132494873,0.005709370698255566,1,68.3088,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,69.56636,-33.7,0.17580317301134518,-1.3878895379290943,23.85971327,70.219322,-2.92166,-2.9,3359.9385138267367
1,0.1941918196922866,1.465335646280889,37,1.1278550533283052,-0.7504670501290152,-0.24795655387857277,1,67.55168,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,68.44245333,-32.0,0.9236709143438823,-1.0706792224783253,22.82103287,69.496244,-3.37172,-3.3,2091.3275749149593
0,0.1941918196922866,1.465335646280889,37,1.2784173088454,-0.38968406735954364,-0.40649775673909033,1,67.03052,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,67.63033333,-32.5,0.5497370436776136,-0.8803530332078638,22.37178244,68.656256,-2.43636,-2.4,1464.5467635278285
0,0.1941918196922866,1.465335646280889,37,1.3298769015439247,-3.00272298112217e-16,-0.5016224784554011,1,66.42056,1.1054709978381347,-0.24047551472649575,-45.02916667,-0.88158370295719,68.21226375,21.70833333,3.2582503583735303,67.00092,-34.1,0.9236709143438823,-1.0706792224783253,21.95199691,67.755688,-1.88824,-1.6,1051.2189464830237
0,0.1941918196922866,1.465335646280889,37,1.3298769015439247,5.349423788004327e-17,-0.7552884030322283,1,65.54464,3.468435880507474e-16,0.31999436558040917,-50.79166667,-1.4139504773438685,68.53340417,22.35,3.2582503583735303,66.33190667,-37.5,0.0823197053447782,-0.7534689070275563,21.34794157,66.97124,-2.00704,-1.6,1036.5236446702872
0,0.1941918196922866,1.465335646280889,37,1.2784173088454005,0.3896840673595424,-0.9772460870369538,1,64.47615,3.468435880507474e-16,0.31999436558040917,-50.79166667,-1.4139504773438685,68.53340417,22.35,3.2582503583735303,65.48045,-42.2,-0.7590315036543258,-0.8169109701177101,21.05499522,66.20471,-2.55437,-1.8,1000.5027510731379
0,0.1941918196922866,1.465335646280889,37,1.1278550533283052,0.7504670501290152,-1.1357872898974712,1,64.02352,3.468435880507474e-16,0.31999436558040917,-50.79166667,-1.4139504773438685,68.53340417,22.35,3.2582503583735303,64.68143667,-48.2,-0.8525149713208929,-0.37281652848663344,20.62410198,65.499078,-2.39704,-2.0,997.721138999397
0,0.1941918196922866,1.465335646280889,37,0.8893566487078541,1.05559132494873,-1.3894532144742986,1,62.80528,3.468435880507474e-16,0.31999436558040917,-50.79166667,-1.4139504773438685,68.53340417,22.35,3.2582503583735303,63.76831667,-55.6,0.0823197053447782,-0.37281652848663344,19.23374374,64.65403,-2.73936,-2.0,992.8831265834087
0,0.1941918196922866,1.465335646280889,37,0.5806104305971443,1.2824272202059859,-1.57970265790692,1,61.9675,3.468435880507474e-16,0.31999436558040917,-50.79166667,-1.4139504773438685,68.53340417,22.35,3.2582503583735303,62.9321,-63.7,0.17580317301134518,-0.18249033921617203,18.55529565,63.763418,-2.50865,-1.9,978.7954853742807
0,0.1941918196922866,1.465335646280889,37,0.22451469357348175,1.4141513552547236,-1.7382438607674375,1,61.27265,3.468435880507474e-16,0.31999436558040917,-50.79166667,-1.4139504773438685,68.53340417,22.35,3.2582503583735303,62.01514333,-72.1,0.5497370436776136,0.0712779131444432,17.8587885,62.90902,-2.75087,-1.9,930.2941559299344
0,0.1941918196922866,1.465335646280889,37,-0.15252057057768875,1.4409943535961989,-1.8333685824837485,1,60.8124,3.468435880507474e-16,0.31999436558040917,-50.79166667,-1.4139504773438685,68.53340417,22.35,3.2582503583735303,61.35085,-80.4,-0.10464722998835597,0.13471997623459703,17.85526087,62.17627,-1.99288,-1.4,1261.401529756894
1,0.1941918196922866,1.465335646280889,37,-0.522532381135839,1.3609653928419712,-1.7699521013395416,1,61.17152,3.468435880507474e-16,0.31999436558040917,-50.79166667,-1.4139504773438685,68.53340417,22.35,3.2582503583735303,61.08552333,-87.1,-0.29161416532149037,0.2616041024149046,18.17597899,61.60587,-0.79598,-0.6,2479.7514993286595
