building_number,date_sin,hour_cos,work_time,hour_sin,holiday,weekday_cos,discomfort_mean,particular,CDH,temperature_mean,discomfort,weekday_sin,CDH_mean,solar_power_capacity,target
10,-0.33149389153914505,-0.5225975806534511,0,-1.3611352087046924,0,0.2986238150545373,-0.09993824488395497,0,0.34381491654815016,0.053241388135807206,0.990078962337351,1.3910377431300396,0.2389271956651736,-0.5773148912509799,8.367783256479083
10,-0.33149389153914505,-0.15253960148943096,0,-1.4411741551551656,0,0.2986238150545373,-0.09993824488395497,0,0.46517962538118046,0.053241388135807206,0.8537944022608351,1.3910377431300396,0.2389271956651736,-0.5773148912509799,8.334346696866564
10,-0.33149389153914505,0.2245427076262844,0,-1.4143278074508443,0,0.2986238150545373,-0.09993824488395497,0,0.6375175119240832,0.053241388135807206,0.8280873501149637,1.3910377431300396,0.2389271956651736,-0.5773148912509799,8.277676325984082
10,-0.33149389153914505,0.5806828768633658,0,-1.2825872363870898,0,0.2986238150545373,-0.09993824488395497,0,0.7588822207571134,0.053241388135807206,0.7646559039983445,1.3910377431300396,0.2389271956651736,-0.5773148912509799,8.33986395224132
10,-0.33149389153914505,0.8894676191023629,0,-1.0557230374466893,0,0.2986238150545373,-0.09993824488395497,0,0.8292737518802711,0.053241388135807206,0.31587375230639503,1.3910377431300396,0.2389271956651736,-0.5773148912509799,8.440329425548716
10,-0.33149389153914505,1.1279957826076095,0,-0.7505606904304012,0,0.2986238150545373,-0.09993824488395497,0,0.8414102227635741,0.053241388135807206,0.15268399852987052,1.3910377431300396,0.2389271956651736,-0.5773148912509799,8.424235442475453
10,-0.33149389153914505,1.2785768246856608,0,-0.3897326905915784,0,0.2986238150545373,-0.09993824488395497,0,0.8050008101136651,0.053241388135807206,0.03794263434361016,1.3910377431300396,0.2389271956651736,-0.5773148912509799,8.412579063808202
10,-0.33149389153914505,1.33004283830802,0,-3.003380169595417e-16,0,0.2986238150545373,-0.09993824488395497,0,0.7394638673438287,0.053241388135807206,-0.04389025417272488,1.3910377431300396,0.2389271956651736,-0.5773148912509799,8.381290990645713
10,0.8640056695378672,1.33004283830802,0,5.347266061767533e-17,0,-0.8935119129178017,-0.09993824488395497,0,0.6180991585107984,0.053241388135807206,0.8385760285776668,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.363314474603685
10,0.8640056695378672,1.2785768246856613,0,0.38973269059157717,0,-0.8935119129178017,-0.09993824488395497,0,0.6205264526874591,0.053241388135807206,0.8280334606897408,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.34978704478653
10,0.8640056695378672,1.1279957826076095,0,0.7505606904304012,0,-0.8935119129178017,-0.09993824488395497,0,0.6180991585107984,0.053241388135807206,0.7532726610769278,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.335728867093517
10,0.8640056695378672,0.8894676191023629,0,1.0557230374466893,0,-0.8935119129178017,-0.09993824488395497,0,0.608389981804156,0.053241388135807206,0.6868216108336072,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.324035535592284
10,0.8640056695378672,0.5806828768633666,0,1.2825872363870894,0,-0.8935119129178017,-0.09993824488395497,0,0.596253510920853,0.053241388135807206,0.6946571332611311,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.307715830865842
10,0.8640056695378672,0.224542707626285,0,1.414327807450844,0,-0.8935119129178017,-0.09993824488395497,0,0.5768351575075681,0.053241388135807206,0.6532071836932496,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.248340724008377
10,0.8640056695378672,-0.15253960148943155,1,1.4411741551551653,0,-0.8935119129178017,-0.09993824488395497,0,0.5622713924476045,0.053241388135807206,0.6633904887463492,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.093645575757307
10,0.8640056695378672,-0.5225975806534509,1,1.3611352087046924,0,-0.8935119129178017,-0.09993824488395497,0,0.5598440982709438,0.053241388135807206,0.775423011158033,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.092178224063357
10,0.8640056695378672,-0.8581857224537855,1,1.180147090603841,0,-0.8935119129178017,-0.09993824488395497,0,0.588971628390871,0.053241388135807206,1.0849764438420793,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.195201208059425
10,0.8640056695378672,-1.1344149896267002,0,0.9116328616066037,0,-0.8935119129178017,-0.09993824488395497,0,0.5865443342142105,0.053241388135807206,0.934867449881515,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.324501247557857
10,0.8640056695378672,-1.330798721090793,0,0.5755069937068438,0,-0.8935119129178017,-0.09993824488395497,0,0.6399448061007439,0.053241388135807206,1.311367715520939,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.44281441336714
10,0.8640056695378672,-1.4327720338791632,0,0.1966984048531593,0,-0.8935119129178017,-0.09993824488395497,0,0.6739269245739923,0.053241388135807206,1.1879860801571447,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.429698788697552
10,0.8640056695378672,-1.4327720338791632,0,-0.1966984048531582,0,-0.8935119129178017,-0.09993824488395497,0,0.7127636314005619,0.053241388135807206,1.2355003863768648,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.38184071304975
10,0.8640056695378672,-1.3307987210907928,0,-0.5755069937068438,0,-0.8935119129178017,-0.09993824488395497,0,0.761309514933774,0.053241388135807206,1.2596446451912486,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.363202498790343
10,0.8640056695378672,-1.1344149896267004,0,-0.9116328616066034,0,-0.8935119129178017,-0.09993824488395497,0,0.829273751880271,0.053241388135807206,1.1797248312703539,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.303088664752698
10,0.8640056695378672,-0.8581857224537857,0,-1.1801470906038407,0,-0.8935119129178017,-0.09993824488395497,0,0.8753923412368226,0.053241388135807206,1.0563809185042208,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.248591917177244
10,0.8640056695378672,-0.5225975806534511,0,-1.3611352087046924,0,-0.8935119129178017,-0.09993824488395497,0,0.9287928131233558,0.053241388135807206,1.0783067293135606,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.22160797120131
10,0.8640056695378672,-0.15253960148943096,0,-1.4411741551551656,0,-0.8935119129178017,-0.09993824488395497,0,0.9724841083032467,0.053241388135807206,1.0006484749378897,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.173101601102488
10,0.8640056695378672,0.2245427076262844,0,-1.4143278074508443,0,-0.8935119129178017,-0.09993824488395497,0,0.9967570500698528,0.053241388135807206,0.814780254713061,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.170389367272769
10,0.8640056695378672,0.5806828768633658,0,-1.2825872363870898,0,-0.8935119129178017,-0.09993824488395497,0,1.001611638423174,0.053241388135807206,0.8147389394870584,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.337224065485824
10,0.8640056695378672,0.8894676191023629,0,-1.0557230374466893,0,-0.8935119129178017,-0.09993824488395497,0,0.9676295199499255,0.053241388135807206,0.7975733612391408,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.359500245164567
10,0.8640056695378672,1.1279957826076095,0,-0.7505606904304012,0,-0.8935119129178017,-0.09993824488395497,0,0.9409292840066588,0.053241388135807206,0.7571904222906898,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.391248943479146
10,0.8640056695378672,1.2785768246856608,0,-0.3897326905915784,0,-0.8935119129178017,-0.09993824488395497,0,0.8705377528835013,0.053241388135807206,0.7475406225473029,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.346262511548963
10,0.8640056695378672,1.33004283830802,0,-3.003380169595417e-16,0,-0.8935119129178017,-0.09993824488395497,0,0.8171372809969679,0.053241388135807206,0.7571904222906898,-1.1024701825576815,0.2389271956651736,-0.5773148912509799,8.335153194980444
10,-1.9290142237235597,1.33004283830802,0,5.347266061767533e-17,0,1.254642441516727,-0.13643997092856167,0,-0.8091498173656373,-0.11068280798383692,-1.7292389165031763,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.305938684494441
10,-1.9290142237235597,1.2785768246856613,0,0.38973269059157717,0,1.254642441516727,-0.13643997092856167,0,-0.9426509970819702,-0.11068280798383692,-1.6892924818990354,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.293049139768444
10,-1.9290142237235597,1.1279957826076095,0,0.7505606904304012,0,1.254642441516727,-0.13643997092856167,0,-1.0882886476816065,-0.11068280798383692,-1.710145893146426,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.292808870665894
10,-1.9290142237235597,0.8894676191023629,0,1.0557230374466893,0,1.254642441516727,-0.13643997092856167,0,-1.2484900633412066,-0.11068280798383692,-1.7529197262606349,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.300111231480622
10,-1.9290142237235597,0.5806828768633666,0,1.2825872363870894,0,1.254642441516727,-0.13643997092856167,0,-1.379563948880879,-0.11068280798383692,-1.8643720391940792,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.30046899190421
10,-1.9290142237235597,0.224542707626285,0,1.414327807450844,0,1.254642441516727,-0.13643997092856167,0,-1.515492422773873,-0.11068280798383692,-1.9967496159418787,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.144806896627353
10,-1.9290142237235597,-0.15253960148943155,1,1.4411741551551653,0,1.254642441516727,-0.13643997092856167,0,-1.619866072370279,-0.11068280798383692,-1.9967496159418787,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.106900449011194
10,-1.9290142237235597,-0.5225975806534509,1,1.3611352087046924,0,1.254642441516727,-0.13643997092856167,0,-1.675693838433473,-0.11068280798383692,-1.701866681117893,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.09949354563973
10,-1.9290142237235597,-0.8581857224537855,1,1.180147090603841,0,1.254642441516727,-0.13643997092856167,0,-1.6926848976700972,-0.11068280798383692,-1.3248921885365035,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.207707130279964
10,-1.9290142237235597,-1.1344149896267002,0,0.9116328616066037,0,1.254642441516727,-0.13643997092856167,0,-1.6732665442568126,-0.11068280798383692,-0.911910578334821,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.235318225038204
10,-1.9290142237235597,-1.330798721090793,0,0.5755069937068438,0,1.254642441516727,-0.13643997092856167,0,-1.6417117199602245,-0.11068280798383692,-1.053734971324331,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.372565028170394
10,-1.9290142237235597,-1.4327720338791632,0,0.1966984048531593,0,1.254642441516727,-0.13643997092856167,0,-1.6174387781936184,-0.11068280798383692,-1.2169983739819974,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.385351798508813
10,-1.9290142237235597,-1.4327720338791632,0,-0.1966984048531582,0,1.254642441516727,-0.13643997092856167,0,-1.5397653645404785,-0.11068280798383692,-0.8425207581026345,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.345350934457578
10,-1.9290142237235597,-1.3307987210907928,0,-0.5755069937068438,0,1.254642441516727,-0.13643997092856167,0,-1.4548100683573577,-0.11068280798383692,-0.8751885276732301,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.263301731153247
10,-1.9290142237235597,-1.1344149896267004,0,-0.9116328616066034,0,1.254642441516727,-0.13643997092856167,0,-1.3625728896442548,-0.11068280798383692,-0.8519765559152184,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.246580602859979
10,-1.9290142237235597,-0.8581857224537857,0,-1.1801470906038407,0,1.254642441516727,-0.13643997092856167,0,-1.2533446516945277,-0.11068280798383692,-0.943505948343467,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.270330553481434
10,-1.9290142237235597,-0.5225975806534511,0,-1.3611352087046924,0,1.254642441516727,-0.13643997092856167,0,-1.146543707921461,-0.11068280798383692,-0.8670135018667989,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.212014949747697
10,-1.9290142237235597,-0.15253960148943096,0,-1.4411741551551656,0,1.254642441516727,-0.13643997092856167,0,-1.0567338233850188,-0.11068280798383692,-1.0757326347006384,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.19440608477343
10,-1.9290142237235597,0.2245427076262844,0,-1.4143278074508443,0,1.254642441516727,-0.13643997092856167,0,-0.9839149980852008,-0.11068280798383692,-1.23045995240287,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.10414742256762
10,-1.9290142237235597,0.5806828768633658,0,-1.2825872363870898,0,1.254642441516727,-0.13643997092856167,0,-0.9596420563185944,-0.11068280798383692,-1.457271561598475,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.23059852752141
10,-1.9290142237235597,0.8894676191023629,0,-1.0557230374466893,0,1.254642441516727,-0.13643997092856167,0,-0.9960514689685036,-0.11068280798383692,-1.660159858623112,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.31913242046949
10,-1.9290142237235597,1.1279957826076095,0,-0.7505606904304012,0,1.254642441516727,-0.13643997092856167,0,-1.0591611175616793,-0.11068280798383692,-1.5529755881673852,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.318898338071419
10,-1.9290142237235597,1.2785768246856608,0,-0.3897326905915784,0,1.254642441516727,-0.13643997092856167,0,-1.0907159418582673,-0.11068280798383692,-1.3896600923986704,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.333078027069506
10,-1.9290142237235597,1.33004283830802,0,-3.003380169595417e-16,0,1.254642441516727,-0.13643997092856167,0,-1.1052797069182307,-0.11068280798383692,-1.3688336258638927,0.6230908416980427,-0.09425852544207064,-0.5773148912509799,8.301303268813335
10,-0.283617549605783,1.33004283830802,0,5.347266061767533e-17,1,-0.8935119129178015,-0.13643997092856167,0,0.6520812769840469,-0.11068280798383692,-0.07373421786159928,1.1169606672483343,-0.09425852544207064,-0.5773148912509799,8.349105845850106
10,-0.283617549605783,1.2785768246856613,0,0.38973269059157717,1,-0.8935119129178015,-0.13643997092856167,0,0.5501349215643017,-0.11068280798383692,-0.21679267868873267,1.1169606672483343,-0.09425852544207064,-0.5773148912509799,8.344438525635157
10,-0.283617549605783,1.1279957826076095,0,0.7505606904304012,1,-0.8935119129178015,-0.13643997092856167,0,0.4190610360246288,-0.11068280798383692,-0.19210054405124116,1.1169606672483343,-0.09425852544207064,-0.5773148912509799,8.335153194980444
10,-0.283617549605783,0.8894676191023629,0,1.0557230374466893,1,-0.8935119129178015,-0.13643997092856167,0,0.3025509155449198,-0.11068280798383692,-0.1860020574300938,1.1169606672483343,-0.09425852544207064,-0.5773148912509799,8.337913403748415
10,-0.283617549605783,0.5806828768633666,0,1.2825872363870894,1,-0.8935119129178015,-0.13643997092856167,0,0.17147703000524722,-0.11068280798383692,-0.24462297418841455,1.1169606672483343,-0.09425852544207064,-0.5773148912509799,8.340895057333533
10,-0.283617549605783,0.224542707626285,0,1.414327807450844,1,-0.8935119129178015,-0.13643997092856167,0,0.050112321172216985,-0.11068280798383692,-0.286428593962773,1.1169606672483343,-0.09425852544207064,-0.5773148912509799,8.200485934323712
10,-0.283617549605783,-0.15253960148943155,1,1.4411741551551653,1,-0.8935119129178015,-0.13643997092856167,0,-0.07125238766081328,-0.11068280798383692,-0.286428593962773,1.1169606672483343,-0.09425852544207064,-0.5773148912509799,8.156992037700947
10,-0.283617549605783,-0.5225975806534509,1,1.3611352087046924,1,-0.8935119129178015,-0.13643997092856167,0,-0.146498507137292,-0.11068280798383692,0.0586649146562889,1.1169606672483343,-0.09425852544207064,-0.5773148912509799,8.114827275845746
10,-0.283617549605783,-0.8581857224537855,1,1.180147090603841,1,-0.8935119129178015,-0.13643997092856167,0,-0.10523450613406175,-0.11068280798383692,0.6333130042148388,1.1169606672483343,-0.09425852544207064,-0.5773148912509799,8.173372420332308
10,-0.283617549605783,-1.1344149896267002,0,0.9116328616066037,1,-0.8935119129178015,-0.13643997092856167,0,-0.025133798304261788,-0.11068280798383692,0.8038963871320532,1.1169606672483343,-0.09425852544207064,-0.5773148912509799,8.198375394033622
10,-0.283617549605783,-1.330798721090793,0,0.5755069937068438,1,-0.8935119129178015,-0.13643997092856167,0,0.10108549888208963,-0.11068280798383692,1.0389746341569708,1.1169606672483343,-0.09425852544207064,-0.5773148912509799,8.250849820795809
10,-0.283617549605783,-1.4327720338791632,0,0.1966984048531593,1,-0.8935119129178015,-0.13643997092856167,0,0.24915044365838646,-0.11068280798383692,1.0538894307447104,1.1169606672483343,-0.09425852544207064,-0.5773148912509799,8.226626963784593
10,-0.283617549605783,-1.4327720338791632,0,-0.1966984048531582,1,-0.8935119129178015,-0.13643997092856167,0,0.38507891755138035,-0.11068280798383692,0.9571830608666408,1.1169606672483343,-0.09425852544207064,-0.5773148912509799,8.238114007771724
10,-0.283617549605783,-1.3307987210907928,0,-0.5755069937068438,1,-0.8935119129178015,-0.13643997092856167,0,0.5477076273876408,-0.11068280798383692,1.0914880827232731,1.1169606672483343,-0.09425852544207064,-0.5773148912509799,8.248215103758229
10,-0.283617549605783,-1.1344149896267004,0,-0.9116328616066034,1,-0.8935119129178015,-0.13643997092856167,0,0.7346092789905074,-0.11068280798383692,1.2838715344576401,1.1169606672483343,-0.09425852544207064,-0.5773148912509799,8.252102012294262
10,-0.283617549605783,-0.8581857224537857,0,-1.1801470906038407,1,-0.8935119129178015,-0.13643997092856167,0,0.9166563422400528,-0.11068280798383692,1.1789470272329594,1.1169606672483343,-0.09425852544207064,-0.5773148912509799,8.263549194653644
10,-0.283617549605783,-0.5225975806534511,0,-1.3611352087046924,1,-0.8935119129178015,-0.13643997092856167,0,1.0938488171362768,-0.11068280798383692,1.0206055254123918,1.1169606672483343,-0.09425852544207064,-0.5773148912509799,8.269100994738062
10,-0.283617549605783,-0.15253960148943096,0,-1.4411741551551656,1,-0.8935119129178015,-0.13643997092856167,0,1.254050232795877,-0.11068280798383692,0.9459884309335083,1.1169606672483343,-0.09425852544207064,-0.5773148912509799,8.231237627690158
