building_number,total_area,work_time,hour_sin,cooling_area,date_sin,ma_dis_5,CDH,hour_cos,target
32,-0.9774891162246574,0,-0.7505881785861545,-0.6388408743271854,-0.478767904097459,0.8073981166339733,1.0623926325402961,1.128037093755674,9.215089078998387
32,-0.9774891162246574,0,-0.3897469639648548,-0.6388408743271854,-0.478767904097459,0.6391602183767616,1.0432705455050177,1.2786236506377886,9.211859217945452
32,-0.9774891162246574,0,-3.0035731076665107e-16,-0.6388408743271854,-0.478767904097459,0.49415765080074303,0.996831191276484,1.3300915491254477,9.210780275204568
32,-0.9774891162246574,0,5.3466324594175566e-17,-0.6388408743271854,0.7701707389271596,0.36712730551194844,0.21009389611074292,1.3300915491254477,9.215662185970158
32,-0.9774891162246574,0,0.38974696396485364,-0.6388408743271854,0.7701707389271596,0.3128697889537203,0.14180072812760566,1.278623650637789,9.213008808530455
32,-0.9774891162246574,0,0.7505881785861545,-0.6388408743271854,0.7701707389271596,0.28203322633591893,0.08989792046042135,1.128037093755674,9.213080614081056
32,-0.9774891162246574,0,1.0557617017141572,-0.6388408743271854,0.7701707389271596,0.2749386080980979,0.05165374638986453,0.8895001945153902,9.210276369928096
32,-0.9774891162246574,0,1.2826342092144312,-0.6388408743271854,0.7701707389271596,0.274938608098095,0.01614129903863313,0.5807041434998863,9.20544038663199
32,-0.9774891162246574,0,1.414379605078342,-0.6388408743271854,0.7701707389271596,0.2678439898602768,-0.019371148312598264,0.22455093116504662,9.2034849270192
32,-0.9774891162246574,0,1.4412269359897463,-0.6388408743271854,0.7701707389271596,0.26514515736409605,-0.057615322383155206,-0.1525451880227861,9.203702389235998
32,-0.9774891162246574,0,1.3611850582333118,-0.6388408743271854,0.7701707389271596,0.2624463248679124,-0.0931277697343866,-0.5226167200034078,9.203992265316003
32,-0.9774891162246574,0,1.1801903117150074,-0.6388408743271854,0.7701707389271596,0.27405710026220703,-0.11224985676966502,-0.8582171522144234,9.212290469299797
32,-0.9774891162246574,0,0.9116662487882257,-0.6388408743271854,0.7701707389271596,0.3284362041081483,-0.10678640333101405,-1.1344565358685625,9.22016396212482
32,-0.9774891162246574,0,0.5755280707843964,-0.6388408743271854,0.7701707389271596,0.4547337833430091,-0.06034704910248073,-1.3308474595912907,9.224574583204006
32,-0.9774891162246574,0,0.1967056086362217,-0.6388408743271854,0.7701707389271596,0.5845124066249823,0.00521439216133101,-1.4328245069987864,9.227692941507
32,-0.9774891162246574,0,-0.1967056086362206,-0.6388408743271854,0.7701707389271596,0.7912399766793609,0.10902000749569966,-1.4328245069987866,9.227339071939628
32,-0.9774891162246574,0,-0.5755280707843964,-0.6388408743271854,0.7701707389271596,1.056224879766636,0.26199670377792716,-1.3308474595912905,9.232422751602321
32,-0.9774891162246574,0,-0.9116662487882253,-0.6388408743271854,0.7701707389271596,1.3088208488182824,0.43682721381475853,-1.1344565358685628,9.233267524619825
32,-0.9774891162246574,0,-1.1801903117150074,-0.6388408743271854,0.7701707389271596,1.4817131084489965,0.6116577238515899,-0.8582171522144236,9.233197154119111
32,-0.9774891162246574,0,-1.3611850582333118,-0.6388408743271854,0.7701707389271596,1.6405968913717943,0.7864882338884213,-0.522616720003408,9.232634011770003
32,-0.9774891162246574,0,-1.4412269359897465,-0.6388408743271854,0.7701707389271596,1.6728872326596378,0.9449283836092998,-0.15254518802278552,9.230307691592191
32,-0.9774891162246574,0,-1.4143796050783422,-0.6388408743271854,0.7701707389271596,1.6421264594511737,1.1170271669268057,0.224550931165046,9.227197489042606
32,-0.9774891162246574,0,-1.2826342092144316,-0.6388408743271854,0.7701707389271596,1.5580245325428475,1.2754673166476844,0.5807041434998855,9.223225007405178
32,-0.9774891162246574,0,-1.0557617017141572,-0.6388408743271854,0.7701707389271596,1.4476548879978637,1.3983950190173315,0.8895001945153902,9.222798446898212
32,-0.9774891162246574,0,-0.7505881785861545,-0.6388408743271854,0.7701707389271596,1.3188903026953838,1.4967371809130492,1.128037093755674,9.222158264780107
32,-0.9774891162246574,0,-0.3897469639648548,-0.6388408743271854,0.7701707389271596,1.227245100457591,1.551371715299559,1.2786236506377886,9.222940653951921
32,-0.9774891162246574,0,-3.0035731076665107e-16,-0.6388408743271854,0.7701707389271596,1.1189894535549099,1.5923476160894414,1.3300915491254477,9.220377827746736
32,-0.9774891162246574,0,5.3466324594175566e-17,-0.6388408743271854,-0.4287514796051175,0.3191927332055497,0.9094159362580685,1.3300915491254477,9.211355856197507
32,-0.9774891162246574,0,0.38974696396485364,-0.6388408743271854,-0.4287514796051175,0.1771475737575711,0.7837565071690961,1.278623650637789,9.210852240948904
32,-0.9774891162246574,0,0.7505881785861545,-0.6388408743271854,-0.4287514796051175,0.07585604140390162,0.638974991044845,1.128037093755674,9.207536444643448
32,-0.9774891162246574,0,1.0557617017141572,-0.6388408743271854,-0.4287514796051175,-0.014296879522743352,0.4750713878853155,0.8895001945153902,9.208835239832878
32,-0.9774891162246574,0,1.2826342092144312,-0.6388408743271854,-0.4287514796051175,-0.10226082397966736,0.3002408778484841,0.5807041434998863,9.206886413924666
32,-0.9774891162246574,0,1.414379605078342,-0.6388408743271854,-0.4287514796051175,-0.1639728571473395,0.11994691437300171,0.22455093116504662,9.204571765513315
32,-0.9774891162246574,0,1.4412269359897463,-0.6388408743271854,-0.4287514796051175,-0.21931250056617585,-0.043956688786527746,-0.1525451880227861,9.203702389235998
32,-0.9774891162246574,0,1.3611850582333118,-0.6388408743271854,-0.4287514796051175,-0.2234545741674646,-0.1832747514721277,-0.5226167200034078,9.201743524750665
32,-0.9774891162246574,0,1.1801903117150074,-0.6388408743271854,-0.4287514796051175,-0.12592495249551164,-0.23517755913931201,-0.8582171522144234,9.206597375697347
32,-0.9774891162246574,0,0.9116662487882257,-0.6388408743271854,-0.4287514796051175,0.048119144040763416,-0.2078602919460571,-1.1344565358685625,9.204644179431302
32,-0.9774891162246574,0,0.5755280707843964,-0.6388408743271854,-0.4287514796051175,0.26066020761146963,-0.12590849036629237,-1.3308474595912907,9.205295668831448
32,-0.9774891162246574,0,0.1967056086362217,-0.6388408743271854,-0.4287514796051175,0.5346296006785233,-0.0057125147159707195,-1.4328245069987864,9.205585083492322
32,-0.9774891162246574,0,-0.1967056086362206,-0.6388408743271854,-0.4287514796051175,0.787470365469425,0.14999590828558232,-1.4328245069987866,9.208402495505894
32,-0.9774891162246574,0,-0.5755280707843964,-0.6388408743271854,-0.4287514796051175,0.9955337745247661,0.3412167786383667,-1.3308474595912905,9.20926779697321
32,-0.9774891162246574,0,-0.9116662487882253,-0.6388408743271854,-0.4287514796051175,1.1018347031320446,0.5351693757104766,-1.1344565358685628,9.211355856197507
32,-0.9774891162246574,0,-1.1801903117150074,-0.6388408743271854,-0.4287514796051175,1.2190910516528648,0.7755613270111197,-0.8582171522144236,9.210204362727344
32,-0.9774891162246574,0,-1.3611850582333118,-0.6388408743271854,-0.4287514796051175,1.328033261440143,1.0323436386277158,-0.522616720003408,9.214157079074308
32,-0.9774891162246574,0,-1.4412269359897465,-0.6388408743271854,-0.4287514796051175,1.42829697592171,1.2863942235249866,-0.15254518802278552,9.21559056555831
32,-0.9774891162246574,0,-1.4143796050783422,-0.6388408743271854,-0.4287514796051175,1.46982795107544,1.5349813549836062,0.224550931165046,9.215948616333735
32,-0.9774891162246574,0,-1.2826342092144316,-0.6388408743271854,-0.4287514796051175,1.5402675197548636,1.7371291322136924,0.5807041434998855,9.214730720277476
32,-0.9774891162246574,0,-1.0557617017141572,-0.6388408743271854,-0.4287514796051175,1.4898468927057733,1.8491299277060373,0.8895001945153902,9.211715426155717
32,-0.9774891162246574,0,-0.7505881785861545,-0.6388408743271854,-0.4287514796051175,1.3511863180566537,1.8846423750572692,1.128037093755674,9.214228802222985
32,-0.9774891162246574,0,-0.3897469639648548,-0.6388408743271854,-0.4287514796051175,1.1894164582146034,1.8600568345833395,1.2786236506377886,9.213583108618028
32,-0.9774891162246574,0,-3.0035731076665107e-16,-0.6388408743271854,-0.4287514796051175,1.0162883192457361,1.789031939880877,1.3300915491254477,9.212434178432758
32,-0.9774891162246574,0,5.3466324594175566e-17,-0.6388408743271854,0.7981902167438663,1.0130812518869305,1.5704938023348374,1.3300915491254477,9.221090382999915
32,-0.9774891162246574,0,0.38974696396485364,-0.6388408743271854,0.7981902167438663,0.9193690657580822,1.4694199137197939,1.278623650637789,9.216807415499092
32,-0.9774891162246574,0,0.7505881785861545,-0.6388408743271854,0.7981902167438663,0.8315088757866729,1.3328335777535194,1.128037093755674,9.214515643386658
32,-0.9774891162246574,0,1.0557617017141572,-0.6388408743271854,0.7981902167438663,0.7572182324145438,1.1880520616292687,0.8895001945153902,9.215160735334628
32,-0.9774891162246574,0,1.2826342092144312,-0.6388408743271854,0.7981902167438663,0.6808306136203945,1.0432705455050175,0.5807041434998863,9.214515643386658
32,-0.9774891162246574,0,1.414379605078342,-0.6388408743271854,0.7981902167438663,0.6203004088892565,0.9148793896967196,0.22455093116504662,9.210420368776353
32,-0.9774891162246574,0,1.4412269359897463,-0.6388408743271854,0.7981902167438663,0.5859414625465255,0.7755613270111196,-0.1525451880227861,9.210276369928096
32,-0.9774891162246574,0,1.3611850582333118,-0.6388408743271854,0.7981902167438663,0.5771511069361217,0.6526336246414725,-0.5226167200034078,9.208258205771859
32,-0.9774891162246574,0,1.1801903117150074,-0.6388408743271854,0.7981902167438663,0.5761066721347003,0.5624866429037312,-0.8582171522144234,9.21070830428079
32,-0.9774891162246574,0,0.9116662487882257,-0.6388408743271854,0.7981902167438663,0.5874848105185088,0.49146174820126837,-1.1344565358685625,9.217165030923281
32,-0.9774891162246574,0,0.5755280707843964,-0.6388408743271854,0.7981902167438663,0.623308073096216,0.4450223939727351,-1.3308474595912907,9.22158886974693
32,-0.9774891162246574,0,0.1967056086362217,-0.6388408743271854,0.7981902167438663,0.6751378968098554,0.4040464931828527,-1.4328245069987864,9.222869552952922
32,-0.9774891162246574,0,-0.1967056086362206,-0.6388408743271854,0.7981902167438663,0.7278208579922559,0.39311958630555077,-1.4328245069987866,9.224290613302907
32,-0.9774891162246574,0,-0.5755280707843964,-0.6388408743271854,0.7981902167438663,0.7737407289413202,0.41770512677948024,-1.3308474595912905,9.22258509839262
32,-0.9774891162246574,0,-0.9116662487882253,-0.6388408743271854,0.7981902167438663,0.8158277632908352,0.4586810275693626,-1.1344565358685628,9.227268282996832
32,-0.9774891162246574,0,-1.1801903117150074,-0.6388408743271854,0.7981902167438663,0.8134701857821601,0.4723396611659901,-0.8582171522144236,9.225993224383906
32,-0.9774891162246574,0,-1.3611850582333118,-0.6388408743271854,0.7981902167438663,0.7853433985164316,0.47780311460464103,-0.522616720003408,9.228965836099349
32,-0.9774891162246574,0,-1.4412269359897465,-0.6388408743271854,0.7981902167438663,0.7634179682148252,0.4914617482012685,-0.15254518802278552,9.227763700396114
32,-0.9774891162246574,0,-1.4143796050783422,-0.6388408743271854,0.7981902167438663,0.7001593447474942,0.483266568043292,0.224550931165046,9.221660061858874
32,-0.9774891162246574,0,-1.2826342092144316,-0.6388408743271854,0.7981902167438663,0.6374624545493832,0.4750713878853155,0.5807041434998855,9.220449106124471
32,-0.9774891162246574,0,-1.0557617017141572,-0.6388408743271854,0.7981902167438663,0.608833917076378,0.4641444810080136,0.8895001945153902,9.221873607789856
32,-0.9774891162246574,0,-0.7505881785861545,-0.6388408743271854,0.7981902167438663,0.5851308806284643,0.44775412069206066,1.128037093755674,9.221944779634304
32,-0.9774891162246574,0,-0.3897469639648548,-0.6388408743271854,0.7981902167438663,0.5270393115978073,0.40404649318285285,1.2786236506377886,9.221161610607766
32,-0.9774891162246574,0,-3.0035731076665107e-16,-0.6388408743271854,0.7981902167438663,0.47503926568137594,0.3384850519190412,1.3300915491254477,9.217379538807268
32,-0.9774891162246574,0,5.3466324594175566e-17,-0.6388408743271854,-0.37925887285410326,0.8190360465225206,1.679762871107857,1.3300915491254477,9.213583108618028
32,-0.9774891162246574,0,0.38974696396485364,-0.6388408743271854,-0.37925887285410326,0.6565326100446236,1.5267861748256297,1.278623650637789,9.213008808530455
32,-0.9774891162246574,0,0.7505881785861545,-0.6388408743271854,-0.37925887285410326,0.505924057923304,1.3574191182274495,1.128037093755674,9.209844248927492
32,-0.9774891162246574,0,1.0557617017141572,-0.6388408743271854,-0.37925887285410326,0.34163085657033054,1.1361492539620845,0.8895001945153902,9.207825211610514
32,-0.9774891162246574,0,1.2826342092144312,-0.6388408743271854,-0.37925887285410326,0.175490744317055,0.8957573026614412,0.5807041434998863,9.205512737679303
32,-0.9774891162246574,0,1.414379605078342,-0.6388408743271854,-0.37925887285410326,0.03323523886134387,0.655365351360798,0.22455093116504662,9.203194903815312
32,-0.9774891162246574,0,1.4412269359897463,-0.6388408743271854,-0.37925887285410326,-0.09095806971423542,0.4204368534988058,-0.1525451880227861,9.202904796473561
32,-0.9774891162246574,0,1.3611850582333118,-0.6388408743271854,-0.37925887285410326,-0.1402698206994229,0.22921598314602143,-0.5226167200034078,9.201525636090906
32,-0.9774891162246574,0,1.1801903117150074,-0.6388408743271854,-0.37925887285410326,-0.07002600755321198,0.13360554796962923,-0.8582171522144234,9.20181614375509
32,-0.9774891162246574,0,0.9116662487882257,-0.6388408743271854,-0.37925887285410326,0.10751453408661706,0.10902000749569986,-1.1344565358685625,9.200362760750908
32,-0.9774891162246574,0,0.5755280707843964,-0.6388408743271854,-0.37925887285410326,0.30870582964064736,0.16365454188220968,-1.3308474595912907,9.200362760750908
32,-0.9774891162246574,0,0.1967056086362217,-0.6388408743271854,-0.37925887285410326,0.5868971386279158,0.27838706409388025,-1.4328245069987864,9.20029003612268
32,-0.9774891162246574,0,-0.1967056086362206,-0.6388408743271854,-0.37925887285410326,0.8793559052459233,0.4177051267794803,-1.4328245069987866,9.20355741967935
32,-0.9774891162246574,0,-0.5755280707843964,-0.6388408743271854,-0.37925887285410326,1.080838199708534,0.6007308169742883,-1.3308474595912905,9.207464239870681
32,-0.9774891162246574,0,-0.9116662487882253,-0.6388408743271854,-0.37925887285410326,1.22429985105832,0.8138055010816766,-1.1344565358685628,9.212577866916375
32,-0.9774891162246574,0,-1.1801903117150074,-0.6388408743271854,-0.37925887285410326,1.339144718372915,1.043270545505018,-0.8582171522144236,9.213726632120247
32,-0.9774891162246574,0,-1.3611850582333118,-0.6388408743271854,-0.37925887285410326,1.421784355501061,1.2836624968056611,-0.522616720003408,9.212936997823448
32,-0.9774891162246574,0,-1.4412269359897465,-0.6388408743271854,-0.37925887285410326,1.44171575428424,1.5240544481063043,-0.15254518802278552,9.213224209715996
32,-0.9774891162246574,0,-1.4143796050783422,-0.6388408743271854,-0.37925887285410326,1.4478230837458628,1.7535194925296456,0.224550931165046,9.214013617342479
32,-0.9774891162246574,0,-1.2826342092144316,-0.6388408743271854,-0.37925887285410326,1.3725937865126199,1.9256182758471512,0.5807041434998855,9.211787324635093
32,-0.9774891162246574,0,-1.0557617017141572,-0.6388408743271854,-0.37925887285410326,1.2584204863171442,2.021228711023544,0.8895001945153902,9.212218606987955
32,-0.9774891162246574,0,-0.7505881785861545,-0.6388408743271854,-0.37925887285410326,1.1055504106444303,2.051277704936124,1.128037093755674,9.214730720277476
32,-0.9774891162246574,0,-0.3897469639648548,-0.6388408743271854,-0.37925887285410326,0.951113480124111,2.0103018041462417,1.2786236506377886,9.21444394080892
32,-0.9774891162246574,0,-3.0035731076665107e-16,-0.6388408743271854,-0.37925887285410326,0.787538859641498,1.911959642250524,1.3300915491254477,9.213511339141556
32,-0.9774891162246574,0,5.3466324594175566e-17,-0.6388408743271854,0.8253358611733431,0.42042063487864795,0.26746015721657834,1.3300915491254477,9.216878948815765
32,-0.9774891162246574,0,0.38974696396485364,-0.6388408743271854,0.8253358611733431,0.3680205667856532,0.1909718090754646,1.278623650637789,9.216592784841856
32,-0.9774891162246574,0,0.7505881785861545,-0.6388408743271854,0.8253358611733431,0.337587673963046,0.11721518765367636,1.128037093755674,9.215232386536607
32,-0.9774891162246574,0,1.0557617017141572,-0.6388408743271854,0.8253358611733431,0.30880917883519826,0.07077583342514303,0.8895001945153902,9.214013617342479
32,-0.9774891162246574,0,1.2826342092144312,-0.6388408743271854,0.8253358611733431,0.31324508838178206,0.03526338607391164,0.5807041434998863,9.213654872944012
32,-0.9774891162246574,0,1.414379605078342,-0.6388408743271854,0.8253358611733431,0.29615640038523894,-0.013907694873947211,0.22455093116504662,9.210276369928096
32,-0.9774891162246574,0,1.4412269359897463,-0.6388408743271854,0.8253358611733431,0.2746318028421121,-0.04395668878652765,-0.1525451880227861,9.209700167088759
32,-0.9774891162246574,0,1.3611850582333118,-0.6388408743271854,0.8253358611733431,0.25310720529898234,-0.07127395597978256,-0.5226167200034078,9.209411941117605
32,-0.9774891162246574,0,1.1801903117150074,-0.6388408743271854,0.8253358611733431,0.26471798069327696,-0.09585949645371195,-0.8582171522144234,9.214157079074308
32,-0.9774891162246574,0,0.9116662487882257,-0.6388408743271854,0.8253358611733431,0.2978533536306985,-0.11498158348899046,-1.1344565358685625,9.22372243146944
32,-0.9774891162246574,0,0.5755280707843964,-0.6388408743271854,0.8253358611733431,0.3696020121077899,-0.11224985676966502,-1.3308474595912907,9.2287537994869
32,-0.9774891162246574,0,0.1967056086362217,-0.6388408743271854,0.8253358611733431,0.47230760461751314,-0.07946913613775915,-1.4328245069987864,9.226347570441972
32,-0.9774891162246574,0,-0.1967056086362206,-0.6388408743271854,0.8253358611733431,0.6107363528380654,-0.01937114831259837,-1.4328245069987866,9.225993224383906
32,-0.9774891162246574,0,-0.5755280707843964,-0.6388408743271854,0.8253358611733431,0.7578253582711671,0.06531237998649188,-1.3308474595912905,9.229177827761802
32,-0.9774891162246574,0,-0.9116662487882253,-0.6388408743271854,0.8253358611733431,0.8794965412087058,0.14999590828558212,-1.1344565358685628,9.231929637577325
32,-0.9774891162246574,0,-1.1801903117150074,-0.6388408743271854,0.8253358611733431,0.992016254291344,0.24287461674264876,-0.8582171522144236,9.229672300275675
32,-0.9774891162246574,0,-1.3611850582333118,-0.6388408743271854,0.8253358611733431,1.1151160878594593,0.3658023191122959,-0.522616720003408,9.226701790983382
32,-0.9774891162246574,0,-1.4412269359897465,-0.6388408743271854,0.8253358611733431,1.17465495090481,0.4859982947626175,-0.15254518802278552,9.226347570441972
32,-0.9774891162246574,0,-1.4143796050783422,-0.6388408743271854,0.8253358611733431,1.1650017308426328,0.5843404566583352,0.224550931165046,9.22443260833332
32,-0.9774891162246574,0,-1.2826342092144316,-0.6388408743271854,0.8253358611733431,1.1321366869748843,0.6635605315187745,0.5807041434998855,9.218022786515542
32,-0.9774891162246574,0,-1.0557617017141572,-0.6388408743271854,0.8253358611733431,1.075468499792344,0.7236585193439353,0.8895001945153902,9.21852280438374
32,-0.9774891162246574,0,-0.7505881785861545,-0.6388408743271854,0.8253358611733431,0.9570627461117136,0.7673661468531431,1.128037093755674,9.216807415499092
32,-0.9774891162246574,0,-0.3897469639648548,-0.6388408743271854,0.8253358611733431,0.8573834611930672,0.8028785942043746,1.2786236506377886,9.21745103121123
32,-0.9774891162246574,0,-3.0035731076665107e-16,-0.6388408743271854,0.8253358611733431,0.8006552909485891,0.8192689545203276,1.3300915491254477,9.218022786515542
32,-0.9774891162246574,0,5.3466324594175566e-17,-0.6388408743271854,-0.3303042028418974,0.6777807991536929,1.7944953933195276,1.3300915491254477,9.216163385278971
32,-0.9774891162246574,0,0.38974696396485364,-0.6388408743271854,-0.3303042028418974,0.6162365564430619,1.6469821504759514,1.278623650637789,9.212865181959293
32,-0.9774891162246574,0,0.7505881785861545,-0.6388408743271854,-0.3303042028418974,0.5514548495516997,1.4803468205970962,1.128037093755674,9.210276369928096
32,-0.9774891162246574,0,1.0557617017141572,-0.6388408743271854,-0.3303042028418974,0.4853405459870418,1.3027845838409393,0.8895001945153902,9.207789120299493
32,-0.9774891162246574,0,1.2826342092144312,-0.6388408743271854,-0.3303042028418974,0.4308179691416062,1.1197588936461313,0.5807041434998863,9.205078552854479
32,-0.9774891162246574,0,1.414379605078342,-0.6388408743271854,-0.3303042028418974,0.37444969726874533,0.9312697500126725,0.22455093116504662,9.202070268749651
32,-0.9774891162246574,0,1.4412269359897463,-0.6388408743271854,-0.3303042028418974,0.31570358333925713,0.7537075132565156,-0.1525451880227861,9.202396906021868
32,-0.9774891162246574,0,1.3611850582333118,-0.6388408743271854,-0.3303042028418974,0.3050265983145716,0.6280480841675431,-0.5226167200034078,9.204318275497654
32,-0.9774891162246574,0,1.1801903117150074,-0.6388408743271854,-0.3303042028418974,0.3780932629904301,0.5706818230617078,-0.8582171522144234,9.205910574896796
32,-0.9774891162246574,0,0.9116662487882257,-0.6388408743271854,-0.3303042028418974,0.506195602865851,0.5734135497810333,-1.1344565358685625,9.213583108618028
32,-0.9774891162246574,0,0.5755280707843964,-0.6388408743271854,-0.3303042028418974,0.6803807406558695,0.6089259971322647,-1.3308474595912907,9.21573380125289
32,-0.9774891162246574,0,0.1967056086362217,-0.6388408743271854,-0.3303042028418974,0.8747789544455932,0.6744874383960764,-1.4328245069987864,9.217736949726403
32,-0.9774891162246574,0,-0.1967056086362206,-0.6388408743271854,-0.3303042028418974,1.0398640943325133,0.7509757865371902,-1.4328245069987866,9.219165317345341
32,-0.9774891162246574,0,-0.5755280707843964,-0.6388408743271854,-0.3303042028418974,1.1173208706765798,0.8192689545203274,-1.3308474595912905,9.220199609571575
32,-0.9774891162246574,0,-0.9116662487882253,-0.6388408743271854,-0.3303042028418974,1.1541107521915783,0.8902938492227902,-1.1344565358685628,9.22443260833332
32,-0.9774891162246574,0,-1.1801903117150074,-0.6388408743271854,-0.3303042028418974,1.1830351520646742,0.9913677378378334,-0.8582171522144236,9.227303678094614
32,-0.9774891162246574,0,-1.3611850582333118,-0.6388408743271854,-0.3303042028418974,1.2355876095582654,1.1361492539620843,-0.522616720003408,9.22570965710567
32,-0.9774891162246574,0,-1.4412269359897465,-0.6388408743271854,-0.3303042028418974,1.2837633299852889,1.2863942235249863,-0.15254518802278552,9.223971050745817
32,-0.9774891162246574,0,-1.4143796050783422,-0.6388408743271854,-0.3303042028418974,1.3294777184181281,1.4229805594912608,0.224550931165046,9.221232833142606
32,-0.9774891162246574,0,-1.2826342092144316,-0.6388408743271854,-0.3303042028418974,1.3540043060947908,1.5267861748256295,0.5807041434998855,9.219807417749095
32,-0.9774891162246574,0,-1.0557617017141572,-0.6388408743271854,-0.3303042028418974,1.3315009308856038,1.5759572557734882,0.8895001945153902,9.219807417749095
32,-0.9774891162246574,0,-0.7505881785861545,-0.6388408743271854,-0.3303042028418974,1.2619136890930225,1.5786889824928139,1.128037093755674,9.219700429642504
32,-0.9774891162246574,0,-0.3897469639648548,-0.6388408743271854,-0.3303042028418974,1.1652424736722993,1.551371715299559,1.2786236506377886,9.21941507205184
32,-0.9774891162246574,0,-3.0035731076665107e-16,-0.6388408743271854,-0.3303042028418974,1.0701709416668634,1.5022006343517,1.3300915491254477,9.217236538664023
32,-0.9774891162246574,0,5.3466324594175566e-17,-0.6388408743271854,0.8515999282451124,0.7641782940539668,0.8056103209237001,1.3300915491254477,9.217951334977517
32,-0.9774891162246574,0,0.38974696396485364,-0.6388408743271854,0.8515999282451124,0.7322774373777527,0.7646344201338178,1.278623650637789,9.21580541140724
32,-0.9774891162246574,0,0.7505881785861545,-0.6388408743271854,0.8515999282451124,0.7118669846809972,0.7127316124666333,1.128037093755674,9.212577866916375
32,-0.9774891162246574,0,1.0557617017141572,-0.6388408743271854,0.8515999282451124,0.6724301479125812,0.6526336246414726,0.8895001945153902,9.21070830428079
32,-0.9774891162246574,0,1.2826342092144312,-0.6388408743271854,0.8515999282451124,0.6272734398393646,0.5570231894650804,0.5807041434998863,9.206814162199624
32,-0.9774891162246574,0,1.414379605078342,-0.6388408743271854,0.8515999282451124,0.5751023611382224,0.4668762077273392,0.22455093116504662,9.205295668831448
32,-0.9774891162246574,0,1.4412269359897463,-0.6388408743271854,0.8515999282451124,0.5205935641853936,0.393119586305551,-0.1525451880227861,9.202251747072562
32,-0.9774891162246574,0,1.3611850582333118,-0.6388408743271854,0.8515999282451124,0.49092059191096715,0.3412167786383666,-0.5226167200034078,9.207392029884009
32,-0.9774891162246574,0,1.1801903117150074,-0.6388408743271854,0.8515999282451124,0.5047085903371689,0.31663123816443717,-0.8582171522144234,9.210276369928096
