building_number,work_time,total_area,cooling_area,hour_cos,hour_sin,date_sin,temperature,discomfort,weekday_sin,holiday,discomfort_mean,CDH_mean,temperature_mean,weekday_cos,ma_dis_3,humidity,windspeed,ma_dis_5,sensory_temperature,answer
37,1,0.44077933822413057,1.2220025989913224,-1.3306326900224061,0.5754351931862096,-1.8407901394730648,0.4813329792798083,72.23805,0.6134901200370134,0,70.62560917,-31.825,22.40833333,1.27392536084259,71.34671,-0.0556062130358644,-0.6655480359877587,70.692284,25.673,4921.697393302409
37,1,0.44077933822413057,1.2220025989913224,-1.4325932805727695,0.1966738646685381,-1.8407901394730648,0.6398741821403258,72.9296,0.6134901200370134,0,70.62560917,-31.825,22.40833333,1.27392536084259,72.07653,-0.11904827612601822,-0.10464722998835597,71.361724,26.0372019,4810.547876915134
37,1,0.44077933822413057,1.2220025989913224,-1.4325932805727695,-0.196673864668537,-1.8407901394730648,0.576457700996119,73.17284,0.6134901200370134,0,70.62560917,-31.825,22.40833333,1.27392536084259,72.78016333,0.2616041024149046,-0.94599843898746,72.028514,26.08564045,4873.913114223484
37,1,0.44077933822413057,1.2220025989913224,-1.330632690022406,-0.5754351931862096,-1.8407901394730648,0.3227917764192907,72.1295,0.6134901200370134,0,70.62560917,-31.825,22.40833333,1.27392536084259,72.74398,0.451930291685366,1.0171543820104492,72.306386,24.76096817,4940.7652494148215
37,1,0.44077933822413057,1.2220025989913224,-1.1342734594841348,-0.9115191258661062,-1.8407901394730648,0.16425057355877312,71.7025,0.6134901200370134,0,70.62560917,-31.825,22.40833333,1.27392536084259,72.33494667,0.7691406071361351,0.6432205113441807,72.434498,24.28680578,4953.482226855753
37,1,0.44077933822413057,1.2220025989913224,-0.8580786548032717,-1.1799998549030468,-1.8407901394730648,0.03741761127035953,68.97577,0.6134901200370134,0,70.62560917,-31.825,22.40833333,1.27392536084259,70.93592333,-0.9437950962980177,-0.10464722998835597,71.782042,24.04416499,4824.371274420166
37,1,0.44077933822413057,1.2220025989913224,-0.5225323811358393,-1.360965392841971,-1.8407901394730648,0.16425057355877312,70.18725,0.6134901200370134,0,70.62560917,-31.825,22.40833333,1.27392536084259,70.28850667,-0.43625859157678726,0.6432205113441807,71.233572,24.28680578,4917.999493322279
37,1,0.44077933822413057,1.2220025989913224,-0.1525205705776882,-1.4409943535961989,-1.8407901394730648,0.1959588141308771,70.98446,0.6134901200370134,0,70.62560917,-31.825,22.40833333,1.27392536084259,70.04916,0.0712779131444432,1.2041213173435834,70.795896,24.29383524,4927.563500943978
37,1,0.44077933822413057,1.2220025989913224,0.22451469357348114,-1.4141513552547238,-1.8407901394730648,0.16425057355877312,70.82525,0.6134901200370134,0,70.62560917,-31.825,22.40833333,1.27392536084259,70.66565333,0.0712779131444432,0.26928664067791236,70.535046,24.36779312,4456.696929052726
37,1,0.44077933822413057,1.2220025989913224,0.5806104305971435,-1.2824272202059863,-1.8407901394730648,0.06912585184246237,70.34762,0.6134901200370134,0,70.62560917,-31.825,22.40833333,1.27392536084259,70.71911,0.0712779131444432,0.17580317301134518,70.26407,24.07188998,4095.233915267837
37,1,0.44077933822413057,1.2220025989913224,0.8893566487078541,-1.05559132494873,-1.8407901394730648,-0.025998869873848397,69.86999,0.6134901200370134,0,70.62560917,-31.825,22.40833333,1.27392536084259,70.34762,0.0712779131444432,0.8301874466773151,70.442914,23.60039959,2584.751801740798
37,1,0.44077933822413057,1.2220025989913224,1.1278550533283052,-0.7504670501290152,-1.8407901394730648,-0.0894153510180552,69.55157,0.6134901200370134,0,70.62560917,-31.825,22.40833333,1.27392536084259,69.92306,0.0712779131444432,0.9236709143438823,70.315778,23.36418034,2026.1018724627036
37,0,0.44077933822413057,1.2220025989913224,1.2784173088454,-0.38968406735954364,-1.8407901394730648,-0.18454007273436596,69.07394,0.6134901200370134,0,70.62560917,-31.825,22.40833333,1.27392536084259,69.4985,0.0712779131444432,-1.0394819066540273,69.933674,23.76161041,1416.2892574796492
37,0,0.44077933822413057,1.2220025989913224,1.3298769015439247,-3.00272298112217e-16,-1.8407901394730648,-0.24795655387857277,68.95616,0.6134901200370134,0,70.62560917,-31.825,22.40833333,1.27392536084259,69.19389,0.2616041024149046,-0.01116376232178899,69.559856,23.06894589,1045.6642346627125
37,0,0.44077933822413057,1.2220025989913224,1.3298769015439247,5.349423788004327e-17,-0.9608055137625249,-0.2796647944506756,68.72809,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,68.91939667,0.19816203932475082,-0.01116376232178899,69.23595,22.96363256,1046.790381449314
37,0,0.44077933822413057,1.2220025989913224,1.2784173088454005,0.3896840673595424,-0.9608055137625249,-0.37478951616698636,68.30744,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,68.66389667,0.2616041024149046,0.5497370436776136,68.92344,22.47923468,1024.6998923680333
37,0,0.44077933822413057,1.2220025989913224,1.1278550533283052,0.7504670501290152,-0.9608055137625249,-0.37478951616698636,68.37036,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,68.46863,0.32504616550505844,0.6432205113441807,68.687198,22.45485557,1028.4656171348586
37,0,0.44077933822413057,1.2220025989913224,0.8893566487078541,1.05559132494873,-0.9608055137625249,-0.533330719027504,67.67045,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,68.11608333,0.451930291685366,0.0823197053447782,68.4065,22.08791081,1029.6334667842816
37,0,0.44077933822413057,1.2220025989913224,0.5806104305971443,1.2824272202059859,-0.9608055137625249,-0.5016224784554011,67.95352,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,67.99811,0.5788144178656737,0.26928664067791236,68.205972,22.13233399,1015.517627156375
37,0,0.44077933822413057,1.2220025989913224,0.22451469357348175,1.4141513552547236,-0.9608055137625249,-0.4699142378832971,68.0607,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,67.89489,0.5153723547755199,-0.8525149713208929,68.072494,22.73269834,987.5345061808064
37,0,0.44077933822413057,1.2220025989913224,-0.15252057057768875,1.4409943535961989,-0.9608055137625249,-0.5967472001717107,67.50812,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,67.84078,0.6422564809558274,-0.7590315036543258,67.91263,22.26864157,1310.2393217790025
37,1,0.44077933822413057,1.2220025989913224,-0.522532381135839,1.3609653928419712,-0.9608055137625249,-0.6284554407438147,67.395,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,67.65460667,0.7056985440459813,-0.29161416532149037,67.717558,21.91972999,2238.969373646875
37,1,0.44077933822413057,1.2220025989913224,-0.8580786548032716,1.179999854903047,-0.9608055137625249,-0.2162483133064688,69.45769,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,68.12027,0.5788144178656737,0.26928664067791236,68.075006,23.0903879,3774.4560282030034
37,1,0.44077933822413057,1.2220025989913224,-1.1342734594841346,0.9115191258661065,-0.9608055137625249,0.2593752952750839,71.3856,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,69.41276333,0.13471997623459703,-0.7590315036543258,68.761422,24.99934584,4634.967509128459
37,1,0.44077933822413057,1.2220025989913224,-1.3306326900224061,0.5754351931862096,-0.9608055137625249,0.6081659415682219,72.67975,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,71.17434667,-0.18249033921617203,0.3627701083444796,69.685232,25.84151812,4789.232062994379
37,1,0.44077933822413057,1.2220025989913224,-1.4325932805727695,0.1966738646685381,-0.9608055137625249,1.1472060312939825,74.87724,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,72.98086333,-0.43625859157678726,-0.47858110065462456,71.159056,27.77469849,4837.025558875089
37,1,0.44077933822413057,1.2220025989913224,-1.4325932805727695,-0.196673864668537,-0.9608055137625249,1.4325801964429137,75.4034,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,74.32013,-0.8803530332078638,0.5497370436776136,72.760736,28.60401218,4659.220890680823
37,1,0.44077933822413057,1.2220025989913224,-1.330632690022406,-0.5754351931862096,-0.9608055137625249,1.686246121019742,76.17647,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,75.48570333,-1.0706792224783253,0.17580317301134518,74.104492,29.48239595,4718.404686517237
37,1,0.44077933822413057,1.2220025989913224,-1.1342734594841348,-0.9115191258661062,-0.9608055137625249,1.717954361591845,75.93308,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,75.83765,-1.2610054117487868,0.7367039790107479,75.013988,29.56331927,4549.432843801734
37,1,0.44077933822413057,1.2220025989913224,-0.8580786548032717,-1.1799998549030468,-0.9608055137625249,1.9716202861686731,76.90426,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,76.33793667,-1.3244474748389405,1.95198905867612,75.85889,30.41266534,4480.650551008297
37,1,0.44077933822413057,1.2220025989913224,-0.5225323811358393,-1.360965392841971,-0.9608055137625249,1.8764955644523624,76.8916,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,76.57631333,-1.134121285568479,2.3259229293423886,76.261762,30.07279132,4642.146819045442
37,1,0.44077933822413057,1.2220025989913224,-0.1525205705776882,-1.4409943535961989,-0.9608055137625249,1.4642884370150175,75.18674,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,76.32753333,-1.0706792224783253,2.232439461675821,76.21843,28.62033163,4445.802033413012
37,1,0.44077933822413057,1.2220025989913224,0.22451469357348114,-1.4141513552547238,-0.9608055137625249,1.242330753010292,74.87747,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,75.65193667,-0.6900268439374024,1.578055188009852,75.95863,27.87814198,3831.9053149119686
37,1,0.44077933822413057,1.2220025989913224,0.5806104305971435,-1.2824272202059863,-0.9608055137625249,0.8935401067171541,73.46188,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,74.50869667,-0.5631427177570949,2.138955994009254,75.46439,26.61476561,3906.894678150611
37,1,0.44077933822413057,1.2220025989913224,0.8893566487078541,-1.05559132494873,-0.9608055137625249,0.6715824227124297,73.18143,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,73.84026,-0.0556062130358644,0.7367039790107479,74.719824,25.99731729,3021.68082630574
37,1,0.44077933822413057,1.2220025989913224,1.1278550533283052,-0.7504670501290152,-0.9608055137625249,0.5447494604240151,72.73577,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,73.12636,0.0712779131444432,0.9236709143438823,73.888658,25.53677022,2029.1214891041257
37,0,0.44077933822413057,1.2220025989913224,1.2784173088454,-0.38968406735954364,-0.9608055137625249,0.4496247387077043,72.3468,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,72.75466667,0.13471997623459703,1.4845717203432847,73.32067,25.13087,1547.789979936498
37,0,0.44077933822413057,1.2220025989913224,1.3298769015439247,-3.00272298112217e-16,-0.9608055137625249,0.35450001699139466,72.03758,1.3784997868053501,0,71.980435,-36.62916667,23.60416667,0.3146335807865342,72.37338333,0.2616041024149046,0.7367039790107479,72.752692,24.91671063,1069.1959579226937
37,0,0.44077933822413057,1.2220025989913224,1.3298769015439247,5.349423788004327e-17,-0.24047551472649575,0.35450001699139466,72.03758,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,72.14065333,0.2616041024149046,0.45625357601104677,72.467832,24.96853811,1041.492806342222
37,0,0.44077933822413057,1.2220025989913224,1.2784173088454005,0.3896840673595424,-0.24047551472649575,0.38620825756349747,72.0264,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,72.03385333,0.13471997623459703,0.8301874466773151,72.236826,25.00894537,1018.7991264488779
37,0,0.44077933822413057,1.2220025989913224,1.1278550533283052,0.7504670501290152,-0.24047551472649575,-0.3113730350227796,69.0212,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,71.02839333,0.6422564809558274,3.447724541341194,71.493912,22.18532549,1016.8139027398188
37,0,0.44077933822413057,1.2220025989913224,0.8893566487078541,1.05559132494873,-0.24047551472649575,-0.40649775673909033,68.70263,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,69.91674333,0.8325826702262888,0.9236709143438823,70.765078,22.27788539,1023.1769715246787
37,0,0.44077933822413057,1.2220025989913224,0.5806104305971443,1.2824272202059859,-0.24047551472649575,-0.8187048841764362,66.1841,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,67.96931,0.451930291685366,1.3910882526767179,69.594382,20.74689408,987.5756819360265
37,0,0.44077933822413057,1.2220025989913224,0.22451469357348175,1.4141513552547236,-0.24047551472649575,-0.9772460870369538,65.31424,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,66.73365667,0.38848822859521226,-1.0394819066540273,68.249714,21.2944049,945.4350646342978
37,0,0.44077933822413057,1.2220025989913224,-0.15252057057768875,1.4409943535961989,-0.24047551472649575,-1.230912011613781,63.92858,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,65.14230667,0.2616041024149046,0.3627701083444796,66.63015,19.64725637,1262.551653247875
37,1,0.44077933822413057,1.2220025989913224,-0.522532381135839,1.3609653928419712,-0.24047551472649575,-1.3577449739021956,63.37655,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,64.20645667,0.451930291685366,0.17580317301134518,65.50122,19.29791412,2323.664247500906
37,1,0.44077933822413057,1.2220025989913224,-0.8580786548032716,1.179999854903047,-0.24047551472649575,-1.1674955304695742,64.06209,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,63.78907333,-0.0556062130358644,0.3627701083444796,64.573112,19.8608516,3196.583526886305
37,1,0.44077933822413057,1.2220025989913224,-1.1342734594841346,0.9115191258661065,-0.24047551472649575,-0.7869966436043323,65.24815,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,64.22893,-0.9437950962980177,0.6432205113441807,64.385922,21.05395247,4028.1944503419654
37,1,0.44077933822413057,1.2220025989913224,-1.3306326900224061,0.5754351931862096,-0.24047551472649575,-0.24795655387857277,67.08352,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,65.46458667,-1.514773664109402,1.3910882526767179,64.739778,22.72527976,4734.472924961409
37,1,0.44077933822413057,1.2220025989913224,-1.4325932805727695,0.1966738646685381,-0.24047551472649575,0.005709370698255566,67.486,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,66.60589,-2.0857522319207864,2.3259229293423886,65.451262,23.46277308,4822.301553020811
37,1,0.44077933822413057,1.2220025989913224,-1.4325932805727695,-0.196673864668537,-0.24047551472649575,0.3227917764192907,69.0803,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,67.88327333,-1.831983979560171,1.578055188009852,66.592012,24.67724257,4939.637165449553
37,1,0.44077933822413057,1.2220025989913224,-1.330632690022406,-0.5754351931862096,-0.24047551472649575,0.5130412198519122,69.4948,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,68.68703333,-2.0857522319207864,1.95198905867612,67.678554,25.29554456,4956.79235877792
37,1,0.44077933822413057,1.2220025989913224,-1.1342734594841348,-0.9115191258661062,-0.24047551472649575,0.7667071444287394,70.69632,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,69.75714,-1.9588681057404786,2.0454725263426874,68.768188,26.17673634,4999.833572856947
37,1,0.44077933822413057,1.2220025989913224,-0.8580786548032717,-1.1799998549030468,-0.24047551472649575,0.956956587861361,71.2525,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,70.48120667,-2.0857522319207864,1.4845717203432847,69.601984,26.89320666,4904.43641304387
37,1,0.44077933822413057,1.2220025989913224,-0.5225323811358393,-1.360965392841971,-0.24047551472649575,0.9886648284334649,71.16707,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,71.03863,-2.212636358101094,1.578055188009852,70.338198,26.99513525,4921.865383563372
37,1,0.44077933822413057,1.2220025989913224,-0.1525205705776882,-1.4409943535961989,-0.24047551472649575,0.925248347289257,71.23046,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,71.21667667,-2.0223101688306326,1.8585055910095534,70.76823,26.74957997,4997.27467507331
37,1,0.44077933822413057,1.2220025989913224,0.22451469357348114,-1.4141513552547238,-0.24047551472649575,0.7984153850008434,70.9234,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,71.10697667,-1.8954260426503249,0.9236709143438823,71.05395,26.40580618,4516.794381760059
37,1,0.44077933822413057,1.2220025989913224,0.5806104305971435,-1.2824272202059863,-0.24047551472649575,0.35450001699139466,69.46688,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,70.54024667,-1.6416577902897096,0.9236709143438823,70.808062,24.88499326,4288.417477727447
37,1,0.44077933822413057,1.2220025989913224,0.8893566487078541,-1.05559132494873,-0.24047551472649575,0.005709370698255566,68.3088,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,69.56636,-1.3878895379290943,0.17580317301134518,70.219322,23.85971327,3236.522297285055
37,1,0.44077933822413057,1.2220025989913224,1.1278550533283052,-0.7504670501290152,-0.24047551472649575,-0.24795655387857277,67.55168,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,68.44245333,-1.0706792224783253,0.9236709143438823,69.496244,22.82103287,2055.7009208219147
37,0,0.44077933822413057,1.2220025989913224,1.2784173088454,-0.38968406735954364,-0.24047551472649575,-0.40649775673909033,67.03052,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,67.63033333,-0.8803530332078638,0.5497370436776136,68.656256,22.37178244,1454.0761590203053
37,0,0.44077933822413057,1.2220025989913224,1.3298769015439247,-3.00272298112217e-16,-0.24047551472649575,-0.5016224784554011,66.42056,1.1054709978381347,1,68.21226375,-45.02916667,21.70833333,-0.88158370295719,67.00092,-1.0706792224783253,0.9236709143438823,67.755688,21.95199691,1048.3624061148548
37,0,0.44077933822413057,1.2220025989913224,1.3298769015439247,5.349423788004327e-17,0.31999436558040917,-0.7552884030322283,65.54464,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,66.33190667,-0.7534689070275563,0.0823197053447782,66.97124,21.34794157,1028.1103220783996
37,0,0.44077933822413057,1.2220025989913224,1.2784173088454005,0.3896840673595424,0.31999436558040917,-0.9772460870369538,64.47615,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,65.48045,-0.8169109701177101,-0.7590315036543258,66.20471,21.05499522,988.0319746537548
37,0,0.44077933822413057,1.2220025989913224,1.1278550533283052,0.7504670501290152,0.31999436558040917,-1.1357872898974712,64.02352,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,64.68143667,-0.37281652848663344,-0.8525149713208929,65.499078,20.62410198,977.196359992805
37,0,0.44077933822413057,1.2220025989913224,0.8893566487078541,1.05559132494873,0.31999436558040917,-1.3894532144742986,62.80528,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,63.76831667,-0.37281652848663344,0.0823197053447782,64.65403,19.23374374,973.017840115549
37,0,0.44077933822413057,1.2220025989913224,0.5806104305971443,1.2824272202059859,0.31999436558040917,-1.57970265790692,61.9675,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,62.9321,-0.18249033921617203,0.17580317301134518,63.763418,18.55529565,959.4272927657248
37,0,0.44077933822413057,1.2220025989913224,0.22451469357348175,1.4141513552547236,0.31999436558040917,-1.7382438607674375,61.27265,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,62.01514333,0.0712779131444432,0.5497370436776136,62.90902,17.8587885,923.5862973302744
37,0,0.44077933822413057,1.2220025989913224,-0.15252057057768875,1.4409943535961989,0.31999436558040917,-1.8333685824837485,60.8124,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,61.35085,0.13471997623459703,-0.10464722998835597,62.17627,17.85526087,1256.3382059361911
37,1,0.44077933822413057,1.2220025989913224,-0.522532381135839,1.3609653928419712,0.31999436558040917,-1.7699521013395416,61.17152,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,61.08552333,0.2616041024149046,-0.29161416532149037,61.60587,18.17597899,2396.2510059210904
37,1,0.44077933822413057,1.2220025989913224,-0.8580786548032716,1.179999854903047,0.31999436558040917,-0.882121365320643,65.24176,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,62.40856,-0.37281652848663344,0.26928664067791236,62.093166,20.85492876,3257.0049122370256
37,1,0.44077933822413057,1.2220025989913224,-1.1342734594841346,0.9115191258661065,0.31999436558040917,-0.2796647944506756,67.54207,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,64.65178333,-0.9437950962980177,0.45625357601104677,63.20808,22.82591456,4158.840171431194
37,1,0.44077933822413057,1.2220025989913224,-1.3306326900224061,0.5754351931862096,0.31999436558040917,0.10083409241456633,68.95143,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,67.24508667,-1.197563348658633,0.3627701083444796,64.743836,24.13275626,5023.418750311003
37,1,0.44077933822413057,1.2220025989913224,-1.4325932805727695,0.1966738646685381,0.31999436558040917,0.6715824227124297,70.98286,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,69.15878667,-1.514773664109402,-0.29161416532149037,66.777928,26.1834464,5079.121637087221
37,1,0.44077933822413057,1.2220025989913224,-1.4325932805727695,-0.196673864668537,0.31999436558040917,1.1154977907218786,71.9897,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,70.64133,-2.0223101688306326,0.6432205113441807,68.941564,27.51965908,5122.543607710994
37,1,0.44077933822413057,1.2220025989913224,-1.330632690022406,-0.5754351931862096,0.31999436558040917,1.3691637152987068,72.53254,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,71.83503333,-2.2760784211912477,0.7367039790107479,70.39972,28.37465194,5229.367198117619
37,1,0.44077933822413057,1.2220025989913224,-1.1342734594841348,-0.9115191258661062,0.31999436558040917,1.4959966775871205,73.02286,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,72.51503333,-2.2760784211912477,0.26928664067791236,71.495878,28.83871139,5214.35518420471
37,1,0.44077933822413057,1.2220025989913224,-0.8580786548032717,-1.1799998549030468,0.31999436558040917,1.7813708427360526,74.25632,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,73.27057333,-2.212636358101094,-0.10464722998835597,72.556856,29.81348238,5289.137374005299
37,1,0.44077933822413057,1.2220025989913224,-0.5225323811358393,-1.360965392841971,0.31999436558040917,1.9716202861686731,74.5892,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,73.95612667,-2.4029625473715552,-0.3850976329880573,73.278124,30.44951009,5240.882235159124
37,1,0.44077933822413057,1.2220025989913224,-0.1525205705776882,-1.4409943535961989,0.31999436558040917,1.9716202861686731,74.45302,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,74.43284667,-2.466404610461709,0.0823197053447782,73.770788,30.43899227,5167.267542919084
37,1,0.44077933822413057,1.2220025989913224,0.22451469357348114,-1.4141513552547238,0.31999436558040917,1.5911213993034312,73.5149,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,74.18570667,-2.212636358101094,0.5497370436776136,73.96726,29.14127336,4698.519114287943
37,1,0.44077933822413057,1.2220025989913224,0.5806104305971435,-1.2824272202059863,0.31999436558040917,1.2740389935823961,72.6224,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,73.53010667,-2.0223101688306326,0.0823197053447782,73.887168,28.11337465,4450.269938446727
37,1,0.44077933822413057,1.2220025989913224,0.8893566487078541,-1.05559132494873,0.31999436558040917,0.7349989038566366,71.64206,3.468435880507474e-16,1,68.53340417,-50.79166667,22.35,-1.4139504773438685,72.59312,-1.2610054117487868,0.7367039790107479,73.364316,26.21343862,3439.510996390655
