building_number,total_area,cooling_area,work_time,ma_dis_5,hour_sin,date_sin,hour_cos,CDH,holiday,humidity,ma_dis_3,discomfort,discomfort_3,weekday_cos,sensory_temperature,weekday_sin,temperature_3,discomfort_mean,temperature,answer
32,-0.5624599760784029,0.29162350246500185,0,70.692284,0.575410482432915,-1.840711090931173,-1.3305755490332605,-39.6,0,0.06333510514501657,71.34671,72.23805,2.39916,1.2738706550204975,25.673,0.6134637751015928,1.8,70.62560917,0.5569828948893834,7612.755505225776
32,-0.5624599760784029,0.29162350246500185,0,71.361724,0.19666541895752346,-1.840711090931173,-1.4325317611183708,-41.6,0,-0.0010015784069445025,72.07653,72.9296,2.18946,1.2738706550204975,26.0372019,0.6134637751015928,1.7,70.62560917,0.7452005403231466,7601.7068115096445
32,-0.5624599760784029,0.29162350246500185,0,72.028514,-0.19666541895752238,-1.840711090931173,-1.4325317611183708,-41.3,0,0.3850185229048219,72.78016333,73.17284,2.1109,1.2738706550204975,26.08564045,0.6134637751015928,1.1,70.62560917,0.6699134821496416,7577.471319614398
32,-0.5624599760784029,0.29162350246500185,0,72.306386,-0.5754104824329151,-1.840711090931173,-1.3305755490332605,-41.3,0,0.5780285735607051,72.74398,72.1295,-0.10855,1.2738706550204975,24.76096817,0.6134637751015928,-0.5,70.62560917,0.3687652494556201,7545.477209967739
32,-0.5624599760784029,0.29162350246500185,0,72.434498,-0.9114799827540595,-1.840711090931173,-1.1342247506947578,-41.5,0,0.8997119913205105,72.33494667,71.7025,-1.2271,1.2738706550204975,24.28680578,0.6134637751015928,-1.5,70.62560917,0.18054760402185685,7475.4706032473005
32,-0.5624599760784029,0.29162350246500185,0,71.782042,-1.1799491824978006,-1.840711090931173,-0.8580418065704967,-41.5,0,-0.8373784645824385,70.93592333,68.97577,-4.19707,1.2738706550204975,24.04416499,0.6134637751015928,-1.7,70.62560917,0.029973487674846783,7514.643257990409
32,-0.5624599760784029,0.29162350246500185,0,71.233572,-1.3609069492840116,-1.840711090931173,-0.5225099421732747,-40.8,0,-0.32268499616674984,70.28850667,70.18725,-1.94225,1.2738706550204975,24.28680578,0.6134637751015928,-0.5,70.62560917,0.18054760402185685,7561.815555861452
32,-0.5624599760784029,0.29162350246500185,0,70.795896,-1.4409324733768587,-1.840711090931173,-0.1525140209292892,-39.8,0,0.19200847224893872,70.04916,70.98446,-0.71804,1.2738706550204975,24.29383524,0.6134637751015928,0.1,70.62560917,0.21819113310861005,7585.131403154778
32,-0.5624599760784029,0.29162350246500185,0,70.535046,-1.414090627746788,-1.840711090931173,0.22450505230150225,-38.8,0,0.19200847224893872,70.66565333,70.82525,1.84948,1.2738706550204975,24.36779312,0.6134637751015928,0.4,70.62560917,0.18054760402185685,7490.749978156693
32,-0.5624599760784029,0.29162350246500185,0,70.26407,-1.2823721492909088,-1.840711090931173,0.5805854976050704,-38.3,0,0.19200847224893872,70.71911,70.34762,0.16037,1.2738706550204975,24.07188998,0.6134637751015928,-0.3,70.62560917,0.06761701676159863,7516.704518782562
32,-0.5624599760784029,0.29162350246500185,0,70.442914,-1.055545994984349,-1.840711090931173,0.8893184573128949,-38.7,0,0.19200847224893872,70.34762,69.86999,-1.11447,1.2738706550204975,23.60039959,0.6134637751015928,-0.7,70.62560917,-0.0453135704986596,7541.221348290304
32,-0.5624599760784029,0.29162350246500185,0,70.315778,-0.7504348230314185,-1.840711090931173,1.1278066201627568,-39.7,0,0.19200847224893872,69.92306,69.55157,-1.27368,1.2738706550204975,23.36418034,0.6134637751015928,-0.8,70.62560917,-0.12060062867216463,7503.922522243814
32,-0.5624599760784029,0.29162350246500185,0,69.933674,-0.38966733326513064,-1.840711090931173,1.2783624101268312,-41.8,0,0.19200847224893872,69.4985,69.07394,-1.27368,1.2738706550204975,23.76161041,0.6134637751015928,-0.8,70.62560917,-0.23353121593242288,7458.895158171574
32,-0.5624599760784029,0.29162350246500185,0,69.559856,-3.0024968286371384e-16,-1.840711090931173,1.3298197930103934,-44.6,0,0.3850185229048219,69.19389,68.95616,-0.91383,1.2738706550204975,23.06894589,0.6134637751015928,-0.7,70.62560917,-0.3088182741059279,7481.868341352793
32,-0.5624599760784029,0.29162350246500185,0,69.23595,5.350166143068316e-17,-0.9607642541554172,1.3298197930103934,-47.3,0,0.3206818393528609,68.91939667,68.72809,-0.82348,0.31462006956427274,22.96363256,1.3784405902727987,-0.6,71.980435,-0.3464618031926798,7820.3896428623
32,-0.5624599760784029,0.29162350246500185,0,68.92344,0.3896673332651295,-0.9607642541554172,1.2783624101268316,-49.5,0,0.3850185229048219,68.66389667,68.30744,-0.7665,0.31462006956427274,22.47923468,1.3784405902727987,-0.6,71.980435,-0.459392390452938,7793.855361861748
32,-0.5624599760784029,0.29162350246500185,0,68.687198,0.7504348230314185,-0.9607642541554172,1.1278066201627568,-51.2,0,0.449355206456783,68.46863,68.37036,-0.5858,0.31462006956427274,22.45485557,1.3784405902727987,-0.4,71.980435,-0.459392390452938,7762.167294578102
32,-0.5624599760784029,0.29162350246500185,0,68.4065,1.055545994984349,-0.9607642541554172,0.8893184573128949,-53.0,0,0.5780285735607051,68.11608333,67.67045,-1.05764,0.31462006956427274,22.08791081,1.3784405902727987,-0.8,71.980435,-0.6476100358867013,7810.001858410459
32,-0.5624599760784029,0.29162350246500185,0,68.205972,1.2823721492909081,-0.9607642541554172,0.5805854976050713,-55.1,0,0.7067019406646273,67.99811,67.95352,-0.35392,0.31462006956427274,22.13233399,1.3784405902727987,-0.4,71.980435,-0.6099665067999493,7811.125346558688
32,-0.5624599760784029,0.29162350246500185,0,68.072494,1.4140906277467877,-0.9607642541554172,0.22450505230150286,-57.2,0,0.6423652571126662,67.89489,68.0607,-0.30966,0.31462006956427274,22.73269834,1.3784405902727987,-0.3,71.980435,-0.5723229777131962,7822.92730271381
32,-0.5624599760784029,0.29162350246500185,0,67.91263,1.4409324733768585,-0.9607642541554172,-0.15251402092928978,-59.6,0,0.7710386242165883,67.84078,67.50812,-0.16233,0.31462006956427274,22.26864157,1.3784405902727987,-0.2,71.980435,-0.7228970940602063,7844.840803496901
32,-0.5624599760784029,0.29162350246500185,0,67.717558,1.3609069492840118,-0.9607642541554172,-0.5225099421732744,-61.8,0,0.8353753077685494,67.65460667,67.395,-0.55852,0.31462006956427274,21.91972999,1.3784405902727987,-0.4,71.980435,-0.7605406231469595,7850.432744091531
32,-0.5624599760784029,0.29162350246500185,0,68.075006,1.1799491824978008,-0.9607642541554172,-0.8580418065704966,-62.4,0,0.7067019406646273,68.12027,69.45769,1.39699,0.31462006956427274,23.0903879,1.3784405902727987,0.8,71.980435,-0.2711747450191747,7823.56221027102
32,-0.5624599760784029,0.29162350246500185,0,68.761422,0.9114799827540598,-0.9607642541554172,-1.1342247506947576,-61.3,0,0.2563451558008998,69.41276333,71.3856,3.87748,0.31462006956427274,24.99934584,1.3784405902727987,2.7,71.980435,0.2934781912821151,7855.399435395986
32,-0.5624599760784029,0.29162350246500185,0,69.685232,0.575410482432915,-0.9607642541554172,-1.3305755490332605,-58.8,0,-0.06533826195890557,71.17434667,72.67975,5.28475,0.31462006956427274,25.84151812,1.3784405902727987,3.9,71.980435,0.7075570112363935,7891.39022786232
32,-0.5624599760784029,0.29162350246500185,0,71.159056,0.19666541895752346,-0.9607642541554172,-1.4325317611183708,-54.4,0,-0.32268499616674984,72.98086333,74.87724,5.41955,0.31462006956427274,27.77469849,1.3784405902727987,4.3,71.980435,1.3474970057111897,7943.885336745393
32,-0.5624599760784029,0.29162350246500185,0,72.760736,-0.19666541895752238,-0.9607642541554172,-1.4325317611183708,-49.0,0,-0.7730417810304774,74.32013,75.4034,4.0178,0.31462006956427274,28.60401218,1.3784405902727987,3.7,71.980435,1.686288767491963,7944.299021118667
32,-0.5624599760784029,0.29162350246500185,0,74.104492,-0.5754104824329151,-0.9607642541554172,-1.3305755490332605,-42.5,0,-0.9660518316863606,75.48570333,76.17647,3.49672,0.31462006956427274,29.48239595,1.3784405902727987,3.4,71.980435,1.9874370001859845,7942.190677090628
32,-0.5624599760784029,0.29162350246500185,0,75.013988,-0.9114799827540595,-0.9607642541554172,-1.1342247506947578,-35.9,0,-1.1590618823422438,75.83765,75.93308,1.05584,0.31462006956427274,29.56331927,1.3784405902727987,1.8,71.980435,2.0250805292727363,7933.757235935441
32,-0.5624599760784029,0.29162350246500185,0,75.85889,-1.1799491824978006,-0.9607642541554172,-0.8580418065704967,-28.0,0,-1.2233985658942048,76.33793667,76.90426,1.50086,0.31462006956427274,30.41266534,1.3784405902727987,1.7,71.980435,2.3262287619667577,8143.673827738961
32,-0.5624599760784029,0.29162350246500185,0,76.261762,-1.3609069492840116,-0.9607642541554172,-0.5225099421732747,-20.5,0,-1.0303885152383216,76.57631333,76.8916,0.71513,0.31462006956427274,30.07279132,1.3784405902727987,0.6,71.980435,2.2132981747064995,8137.221101802531
32,-0.5624599760784029,0.29162350246500185,0,76.21843,-1.4409324733768587,-0.9607642541554172,-0.1525140209292892,-14.4,0,-0.9660518316863606,76.32753333,75.18674,-0.74634,0.31462006956427274,28.62033163,1.3784405902727987,-0.8,71.980435,1.7239322965787163,8018.979985774203
32,-0.5624599760784029,0.29162350246500185,0,75.95863,-1.414090627746788,-0.9607642541554172,0.22450505230150225,-8.6,0,-0.5800317303745941,75.65193667,74.87747,-2.02679,0.31462006956427274,27.87814198,1.3784405902727987,-2.3,71.980435,1.4604275929714465,7895.543511433703
32,-0.5624599760784029,0.29162350246500185,0,75.46439,-1.2823721492909088,-0.9607642541554172,0.5805854976050704,-3.8,0,-0.451358363270672,74.50869667,73.46188,-3.42972,0.31462006956427274,26.61476561,1.3784405902727987,-3.1,71.980435,1.046348773017168,7816.025257533486
32,-0.5624599760784029,0.29162350246500185,0,74.719824,-1.055545994984349,-0.9607642541554172,0.8893184573128949,-1.0,0,0.06333510514501657,73.84026,73.18143,-2.00531,0.31462006956427274,25.99731729,1.3784405902727987,-2.5,71.980435,0.7828440694098998,7873.4316896947
32,-0.5624599760784029,0.29162350246500185,0,73.888658,-0.7504348230314185,-0.9607642541554172,1.1278066201627568,-0.1,0,0.19200847224893872,73.12636,72.73577,-2.1417,0.31462006956427274,25.53677022,1.3784405902727987,-2.2,71.980435,0.6322699530628885,7822.079201329585
32,-0.5624599760784029,0.29162350246500185,0,73.32067,-0.38966733326513064,-0.9607642541554172,1.2783624101268312,-0.6,0,0.2563451558008998,72.75466667,72.3468,-1.11508,0.31462006956427274,25.13087,1.3784405902727987,-1.4,71.980435,0.5193393658026302,7815.982888670678
32,-0.5624599760784029,0.29162350246500185,0,72.752692,-3.0024968286371384e-16,-0.9607642541554172,1.3298197930103934,-3.1,0,0.3850185229048219,72.37338333,72.03758,-1.14385,0.31462006956427274,24.91671063,1.3784405902727987,-1.0,71.980435,0.40640877854237334,7875.713813715461
32,-0.5624599760784029,0.29162350246500185,0,72.467832,5.350166143068316e-17,-0.24046518804998857,1.3298197930103934,-6.5,1,0.3850185229048219,72.14065333,72.03758,-0.69819,-0.8815458453536789,24.96853811,1.105423525904853,-0.6,68.21226375,0.40640877854237334,9888.493179397808
32,-0.5624599760784029,0.29162350246500185,0,72.236826,0.3896673332651295,-0.24046518804998857,1.2783624101268316,-10.6,1,0.2563451558008998,72.03385333,72.0264,-0.3204,-0.8815458453536789,25.00894537,1.105423525904853,-0.2,68.21226375,0.4440523076291252,9852.428143241417
32,-0.5624599760784029,0.29162350246500185,0,71.493912,0.7504348230314185,-0.24046518804998857,1.1278066201627568,-17.0,1,0.7710386242165883,71.02839333,69.0212,-3.01638,-0.8815458453536789,22.18532549,1.105423525904853,-2.1,68.21226375,-0.38410533227943294,9826.12881367947
32,-0.5624599760784029,0.29162350246500185,0,70.765078,1.055545994984349,-0.24046518804998857,0.8893184573128949,-24.5,1,0.9640486748724716,69.91674333,68.70263,-3.33495,-0.8815458453536789,22.27788539,1.105423525904853,-2.4,68.21226375,-0.4970359195396912,9883.968774475754
32,-0.5624599760784029,0.29162350246500185,0,69.594382,1.2823721492909081,-0.24046518804998857,0.5805854976050713,-33.0,1,0.5780285735607051,67.96931,66.1841,-5.8423,-0.8815458453536789,20.74689408,1.105423525904853,-3.8,68.21226375,-0.9864017976674759,9815.776461498708
32,-0.5624599760784029,0.29162350246500185,0,68.249714,1.4140906277467877,-0.24046518804998857,0.22450505230150286,-40.7,1,0.513691890008744,66.73365667,65.31424,-3.70696,-0.8815458453536789,21.2944049,1.105423525904853,-2.1,68.21226375,-1.1746194431012391,9792.043437531318
32,-0.5624599760784029,0.29162350246500185,0,66.63015,1.4409324733768585,-0.24046518804998857,-0.15251402092928978,-48.5,1,0.3850185229048219,65.14230667,63.92858,-4.77405,-0.8815458453536789,19.64725637,1.105423525904853,-2.6,68.21226375,-1.4757676757952594,9483.776387915064
32,-0.5624599760784029,0.29162350246500185,0,65.50122,1.3609069492840118,-0.24046518804998857,-0.5225099421732744,-55.6,1,0.5780285735607051,64.20645667,63.37655,-2.80755,-0.8815458453536789,19.29791412,1.105423525904853,-1.7,68.21226375,-1.6263417921422707,9493.76033407543
32,-0.5624599760784029,0.29162350246500185,0,64.573112,1.1799491824978008,-0.24046518804998857,-0.8580418065704966,-61.4,1,0.06333510514501657,63.78907333,64.06209,-1.25215,-0.8815458453536789,19.8608516,1.105423525904853,-0.6,68.21226375,-1.4004806176217544,9545.694141449338
32,-0.5624599760784029,0.29162350246500185,0,64.385922,0.9114799827540598,-0.24046518804998857,-1.1342247506947576,-65.6,1,-0.8373784645824385,64.22893,65.24815,1.31957,-0.8815458453536789,21.05395247,1.105423525904853,1.4,68.21226375,-0.9487582685807228,9786.09532863828
32,-0.5624599760784029,0.29162350246500185,0,64.739778,0.575410482432915,-0.24046518804998857,-1.3305755490332605,-67.8,1,-1.416408616550088,65.46458667,67.08352,3.70697,-0.8815458453536789,22.72527976,1.105423525904853,3.5,68.21226375,-0.3088182741059279,9723.473579786763
32,-0.5624599760784029,0.29162350246500185,0,65.451262,0.19666541895752346,-0.24046518804998857,-1.4325317611183708,-68.9,1,-1.9954387685177377,66.60589,67.486,3.42391,-0.8815458453536789,23.46277308,1.105423525904853,3.7,68.21226375,-0.007670041411906407,9635.386808422803
32,-0.5624599760784029,0.29162350246500185,0,66.592012,-0.19666541895752238,-0.24046518804998857,-1.4325317611183708,-69.0,1,-1.7380920343098933,67.88327333,69.0803,3.83215,-0.8815458453536789,24.67724257,1.105423525904853,3.5,68.21226375,0.3687652494556201,9567.130351551907
32,-0.5624599760784029,0.29162350246500185,0,67.678554,-0.5754104824329151,-0.24046518804998857,-1.3305755490332605,-68.6,1,-1.9954387685177377,68.68703333,69.4948,2.41128,-0.8815458453536789,25.29554456,1.105423525904853,2.4,68.21226375,0.5946264239761366,9551.776615111949
32,-0.5624599760784029,0.29162350246500185,0,68.768188,-0.9114799827540595,-0.24046518804998857,-1.1342247506947578,-65.2,1,-1.8667654014138155,69.75714,70.69632,3.21032,-0.8815458453536789,26.17673634,1.105423525904853,2.4,68.21226375,0.8957746566701568,9534.703923619347
32,-0.5624599760784029,0.29162350246500185,0,69.601984,-1.1799491824978006,-0.24046518804998857,-0.8580418065704967,-60.9,1,-1.9954387685177377,70.48120667,71.2525,2.1722,-0.8815458453536789,26.89320666,1.105423525904853,2.0,68.21226375,1.1216358311906731,9542.753388342566
32,-0.5624599760784029,0.29162350246500185,0,70.338198,-1.3609069492840116,-0.24046518804998857,-0.5225099421732747,-55.2,1,-2.12411213562166,71.03863,71.16707,1.67227,-0.8815458453536789,26.99513525,1.105423525904853,1.5,68.21226375,1.1592793602774263,9643.73099585422
32,-0.5624599760784029,0.29162350246500185,0,70.76823,-1.4409324733768587,-0.24046518804998857,-0.1525140209292892,-49.2,1,-1.9311020849657767,71.21667667,71.23046,0.53414,-0.8815458453536789,26.74957997,1.105423525904853,0.5,68.21226375,1.08399230210392,9664.660271501618
32,-0.5624599760784029,0.29162350246500185,0,71.05395,-1.414090627746788,-0.24046518804998857,0.22450505230150225,-42.8,1,-1.8024287178618545,71.10697667,70.9234,-0.3291,-0.8815458453536789,26.40580618,1.105423525904853,-0.5,68.21226375,0.9334181857569099,9581.242430678889
32,-0.5624599760784029,0.29162350246500185,0,70.808062,-1.2823721492909088,-0.24046518804998857,0.5805854976050704,-37.4,1,-1.5450819836540102,70.54024667,69.46688,-1.70019,-0.8815458453536789,24.88499326,1.105423525904853,-2.0,68.21226375,0.40640877854237334,9581.224283452693
32,-0.5624599760784029,0.29162350246500185,0,70.219322,-1.055545994984349,-0.24046518804998857,0.8893184573128949,-33.7,1,-1.287735249446166,69.56636,68.3088,-2.92166,-0.8815458453536789,23.85971327,1.105423525904853,-2.9,68.21226375,-0.007670041411906407,9694.866116912059
32,-0.5624599760784029,0.29162350246500185,0,69.496244,-0.7504348230314185,-0.24046518804998857,1.1278066201627568,-32.0,1,-0.9660518316863606,68.44245333,67.55168,-3.37172,-0.8815458453536789,22.82103287,1.105423525904853,-3.3,68.21226375,-0.3088182741059279,9682.391252323658
32,-0.5624599760784029,0.29162350246500185,0,68.656256,-0.38966733326513064,-0.24046518804998857,1.2783624101268312,-32.5,1,-0.7730417810304774,67.63033333,67.03052,-2.43636,-0.8815458453536789,22.37178244,1.105423525904853,-2.4,68.21226375,-0.4970359195396912,9666.159354091951
32,-0.5624599760784029,0.29162350246500185,0,67.755688,-3.0024968286371384e-16,-0.24046518804998857,1.3298197930103934,-34.1,1,-0.9660518316863606,67.00092,66.42056,-1.88824,-0.8815458453536789,21.95199691,1.105423525904853,-1.6,68.21226375,-0.6099665067999493,9734.822693260163
32,-0.5624599760784029,0.29162350246500185,0,66.97124,5.350166143068316e-17,0.31998062415488754,1.3298197930103934,-37.5,1,-0.6443684139265552,66.33190667,65.54464,-2.00704,-1.413889758462183,21.34794157,3.4694998138930973e-16,-1.6,68.53340417,-0.9111147394939696,9693.277962290376
32,-0.5624599760784029,0.29162350246500185,0,66.20471,0.3896673332651295,0.31998062415488754,1.2783624101268316,-42.2,1,-0.7087050974785163,65.48045,64.47615,-2.55437,-1.413889758462183,21.05499522,3.4694998138930973e-16,-1.8,68.53340417,-1.1746194431012391,9639.38893633417
32,-0.5624599760784029,0.29162350246500185,0,65.499078,0.7504348230314185,0.31998062415488754,1.1278066201627568,-48.2,1,-0.2583483126147888,64.68143667,64.02352,-2.39704,-1.413889758462183,20.62410198,3.4694998138930973e-16,-2.0,68.53340417,-1.3628370885350025,9449.41649618444
32,-0.5624599760784029,0.29162350246500185,0,64.65403,1.055545994984349,0.31998062415488754,0.8893184573128949,-55.6,1,-0.2583483126147888,63.76831667,62.80528,-2.73936,-1.413889758462183,19.23374374,3.4694998138930973e-16,-2.0,68.53340417,-1.6639853212290225,9520.42590221948
32,-0.5624599760784029,0.29162350246500185,0,63.763418,1.2823721492909081,0.31998062415488754,0.5805854976050713,-63.7,1,-0.06533826195890557,62.9321,61.9675,-2.50865,-1.413889758462183,18.55529565,3.4694998138930973e-16,-1.9,68.53340417,-1.8898464957495391,9480.13503155235
32,-0.5624599760784029,0.29162350246500185,0,62.90902,1.4140906277467877,0.31998062415488754,0.22450505230150286,-72.1,1,0.19200847224893872,62.01514333,61.27265,-2.75087,-1.413889758462183,17.8587885,3.4694998138930973e-16,-1.9,68.53340417,-2.0780641411833023,9493.116985242454
32,-0.5624599760784029,0.29162350246500185,0,62.17627,1.4409324733768585,0.31998062415488754,-0.15251402092928978,-80.4,1,0.2563451558008998,61.35085,60.8124,-1.99288,-1.413889758462183,17.85526087,3.4694998138930973e-16,-1.4,68.53340417,-2.1909947284435605,9401.197902370468
32,-0.5624599760784029,0.29162350246500185,0,61.60587,1.3609069492840118,0.31998062415488754,-0.5225099421732744,-87.1,1,0.3850185229048219,61.08552333,61.17152,-0.79598,-1.413889758462183,18.17597899,3.4694998138930973e-16,-0.6,68.53340417,-2.1157076702700555,9380.7644398834
32,-0.5624599760784029,0.29162350246500185,0,62.093166,1.1799491824978008,0.31998062415488754,-0.8580418065704966,-89.9,1,-0.2583483126147888,62.40856,65.24176,3.96911,-1.413889758462183,20.85492876,3.4694998138930973e-16,2.7,68.53340417,-1.061688855840981,9609.418595217741
32,-0.5624599760784029,0.29162350246500185,0,63.20808,0.9114799827540598,0.31998062415488754,-1.1342247506947576,-90.0,1,-0.8373784645824385,64.65178333,67.54207,6.72967,-1.413889758462183,22.82591456,3.4694998138930973e-16,4.9,68.53340417,-0.3464618031926798,9724.888501700456
32,-0.5624599760784029,0.29162350246500185,0,64.743836,0.575410482432915,0.31998062415488754,-1.3305755490332605,-88.4,1,-1.0947251987902826,67.24508667,68.95143,7.77991,-1.413889758462183,24.13275626,3.4694998138930973e-16,5.9,68.53340417,0.10526054584835182,9653.355022700525
32,-0.5624599760784029,0.29162350246500185,0,66.777928,0.19666541895752346,0.31998062415488754,-1.4325317611183708,-84.7,1,-1.416408616550088,69.15878667,70.98286,5.7411,-1.413889758462183,26.1834464,3.4694998138930973e-16,4.9,68.53340417,0.7828440694098998,9623.797896870048
32,-0.5624599760784029,0.29162350246500185,0,68.941564,-0.19666541895752238,0.31998062415488754,-1.4325317611183708,-78.8,1,-1.9311020849657767,70.64133,71.9897,4.44763,-1.413889758462183,27.51965908,3.4694998138930973e-16,4.4,68.53340417,1.3098534766244365,9578.927946152313
32,-0.5624599760784029,0.29162350246500185,0,70.39972,-0.5754104824329151,0.31998062415488754,-1.3305755490332605,-71.4,1,-2.188448819173621,71.83503333,72.53254,3.58111,-1.413889758462183,28.37465194,3.4694998138930973e-16,4.0,68.53340417,1.6110017093184579,8639.80143513808
32,-0.5624599760784029,0.29162350246500185,0,71.495878,-0.9114799827540595,0.31998062415488754,-1.1342247506947578,-63.1,1,-2.188448819173621,72.51503333,73.02286,2.04,-1.413889758462183,28.83871139,3.4694998138930973e-16,2.6,68.53340417,1.761575825665468,8679.277480027831
32,-0.5624599760784029,0.29162350246500185,0,72.556856,-1.1799491824978006,0.31998062415488754,-0.8580418065704967,-53.1,1,-2.12411213562166,73.27057333,74.25632,2.26662,-1.413889758462183,29.81348238,3.4694998138930973e-16,2.1,68.53340417,2.1003675874462426,8796.141088662542
32,-0.5624599760784029,0.29162350246500185,0,73.278124,-1.3609069492840116,0.31998062415488754,-0.5225099421732747,-41.9,1,-2.317122186277543,73.95612667,74.5892,2.05666,-1.413889758462183,30.44951009,3.4694998138930973e-16,1.9,68.53340417,2.3262287619667577,8845.800035326345
32,-0.5624599760784029,0.29162350246500185,0,73.770788,-1.4409324733768587,0.31998062415488754,-0.1525140209292892,-30.2,1,-2.3814588698295043,74.43284667,74.45302,1.43016,-1.413889758462183,30.43899227,3.4694998138930973e-16,1.5,68.53340417,2.3262287619667577,8882.655580781322
32,-0.5624599760784029,0.29162350246500185,0,73.96726,-1.414090627746788,0.31998062415488754,0.22450505230150225,-19.4,1,-2.12411213562166,74.18570667,73.5149,-0.74142,-1.413889758462183,29.14127336,3.4694998138930973e-16,-0.6,68.53340417,1.8745064129257263,8765.528321436084
32,-0.5624599760784029,0.29162350246500185,0,73.887168,-1.2823721492909088,0.31998062415488754,0.5805854976050704,-9.8,1,-1.9311020849657767,73.53010667,72.6224,-1.9668,-1.413889758462183,28.11337465,3.4694998138930973e-16,-2.2,68.53340417,1.4980711220581997,9720.232053406871
32,-0.5624599760784029,0.29162350246500185,0,73.364316,-1.055545994984349,0.31998062415488754,0.8893184573128949,-4.7,1,-1.1590618823422438,72.59312,71.64206,-2.81096,-1.413889758462183,26.21343862,3.4694998138930973e-16,-3.9,68.53340417,0.8581311275834049,9731.248690467959
32,-0.5624599760784029,0.29162350246500185,0,72.625136,-0.7504348230314185,0.31998062415488754,1.1278066201627568,-2.3,1,-0.9017151481343995,71.71925333,70.8933,-2.6216,-1.413889758462183,25.64146411,3.4694998138930973e-16,-3.5,68.53340417,0.5569828948893834,9721.905517368756
32,-0.5624599760784029,0.29162350246500185,0,71.787752,-0.38966733326513064,0.31998062415488754,1.2783624101268312,-1.6,1,-0.8373784645824385,70.93382,70.2661,-2.3563,-1.413889758462183,25.28883558,3.4694998138930973e-16,-3.0,68.53340417,0.3687652494556201,9684.827281435786
32,-0.5624599760784029,0.29162350246500185,0,71.130276,-3.0024968286371384e-16,0.31998062415488754,1.3298197930103934,-2.9,1,-0.6443684139265552,70.46230667,70.22752,-1.41454,-1.413889758462183,25.04211339,3.4694998138930973e-16,-1.5,68.53340417,0.2934781912821151,9695.354617761814
32,-0.5624599760784029,0.29162350246500185,0,70.563496,5.350166143068316e-17,0.720413301347186,1.3298197930103934,-5.9,0,-0.6443684139265552,70.09404,69.7885,-1.1048,-0.8815458453536792,24.49087249,-1.105423525904853,-1.0,68.26414417,0.18054760402185685,9679.275718792374
