work_time,building_number,total_area,particular,hour_cos,cooling_area,hour_sin,ess_capacity,solar_power_capacity,weekday_cos,date_sin,low_day,temperature,weekday_sin,discomfort,temperature_mean,holiday,CDH_mean,ma_dis_5,discomfort_mean,humidity,ma_dis_3,CDH,sensory_temperature,temperature_3,windspeed,discomfort_3,answer
1,1,0.2747615823136606,0,-1.4326744108863296,-0.14804767898860116,0.1966850026604068,-0.2706289322131571,-0.4261172640448441,1.27399750550875,-1.8408943867076346,0,0.7270094825524233,0.6135248630771185,0.9296146208348889,0.2852129636803612,0,0.7918187131473372,0.5241953836291539,0.4752676866014548,-0.07836280793717715,0.7084812940544246,0.20302456536109872,0.7164920423736536,0.8912432018060349,-0.2553324243905125,0.937918920615866,3841.098998127509
1,1,0.2747615823136606,0,-1.4326744108863296,-0.14804767898860116,-0.19668500266040573,-0.2706289322131571,-0.4261172640448441,1.27399750550875,-1.8408943867076346,0,0.6561684773554705,0.6135248630771185,0.9958923630350343,0.2852129636803612,0,0.7918187131473372,0.7150148579959745,0.4752676866014548,0.2911984897063355,0.9039754448847166,0.21407611552318065,0.7335006682116532,0.5794775190449886,-1.0944403804105785,0.9044901135309813,3785.797312983868
1,1,0.2747615823136606,0,-1.3307080461258016,-0.14804767898860116,-0.5754677811079119,-0.2706289322131571,-0.4261172640448441,1.27399750550875,-1.8408943867076346,0,0.3728044565676581,0.6135248630771185,0.7116043366121614,0.2852129636803612,0,0.7918187131473372,0.7945352301990026,0.4752676866014548,0.47597913852809176,0.893922439901905,0.21407611552318065,0.26835761235036876,-0.2518976349844687,0.8634781836362415,-0.03992900414401322,3721.6772827919385
1,1,0.2747615823136606,0,-1.1343376954139543,-0.14804767898860116,-0.9115707468205689,-0.2706289322131571,-0.4261172640448441,1.27399750550875,-1.8408943867076346,0,0.19570194357527554,0.6135248630771185,0.5952558909639887,0.2852129636803612,0,0.7918187131473372,0.8311978443655051,0.4752676866014548,0.7839468865643523,0.7802785573563782,0.20670841541512602,0.1018610785366692,-0.7715071062528794,0.49054131429399017,-0.5158937720258602,3668.872012039467
1,1,0.2747615823136606,0,-0.8581272493285061,-0.14804767898860116,-1.180066680400228,-0.2706289322131571,-0.4261172640448441,1.27399750550875,-1.8408943867076346,0,0.05401993318137,0.6135248630771185,-0.14772021489607665,0.2852129636803612,0,0.7918187131473372,0.6444804206376787,0.4752676866014548,-0.8790789528314544,0.39158054067052367,0.20670841541512602,0.01666062538217448,-0.8754290005065616,-0.2553324243905125,-1.7796737386487635,3543.2401853705196
1,1,0.2747615823136606,0,-0.522561973076903,-0.14804767898860116,-1.3610424667404508,-0.2706289322131571,-0.4261172640448441,1.27399750550875,-1.8408943867076346,0,0.19570194357527554,0.6135248630771185,0.18238239619022723,0.2852129636803612,0,0.7918187131473372,0.4875213224118941,0.4752676866014548,-0.38633055597343763,0.21170536309744864,0.23249536579331695,0.1018610785366692,-0.2518976349844687,0.49054131429399017,-0.8202039984356788,3354.579296791784
1,1,0.2747615823136606,0,-0.15252920808973236,-0.14804767898860116,-1.4410759596775167,-0.2706289322131571,-0.4261172640448441,1.27399750550875,-1.8408943867076346,0,0.23112244617375258,0.6135248630771185,0.3996052166941629,0.2852129636803612,0,0.7918187131473372,0.36226883772710405,0.4752676866014548,0.10641784088457916,0.14520641824827618,0.2693338663335896,0.1043293905522674,0.05986804777657776,1.0499466183073674,-0.29927884668686494,2755.169095215307
1,1,0.2747615823136606,0,0.2245274082411649,-0.14804767898860116,-1.4142314411691512,-0.2706289322131571,-0.4261172640448441,1.27399750550875,-1.8408943867076346,0,0.19570194357527554,0.6135248630771185,0.35622386767391445,0.2852129636803612,0,0.7918187131473372,0.2876197579739799,0.4752676866014548,0.10641784088457916,0.31649000431843927,0.3061723668738621,0.13029882829744546,0.21575088915710097,0.11760444495173884,0.793250821930541,2633.2136061372203
1,1,0.2747615823136606,0,0.580643311601773,-0.14804767898860116,-1.2824998463476192,-0.2706289322131571,-0.4261172640448441,1.27399750550875,-1.8408943867076346,0,0.08944043577984576,0.6135248630771185,0.22607982061317294,0.2852129636803612,0,0.7918187131473372,0.21007285732156863,0.4752676866014548,0.10641784088457916,0.3313421522516048,0.3245916171439984,0.026395928797993632,-0.14797574073078654,0.024370227616175893,0.07450168324482613,2465.7717312705117
1,1,0.2747615823136606,0,0.8894070145616907,-0.14804767898860116,-1.0556511049688857,-0.2706289322131571,-0.4261172640448441,1.27399750550875,-1.8408943867076346,0,-0.016821072015584027,0.6135248630771185,0.09593577355242759,0.2852129636803612,0,0.7918187131473372,0.2612537659639583,0.4752676866014548,0.10641784088457916,0.22812913064567078,0.30985621692788917,-0.13916236371329116,-0.3558195292381508,0.6770097489651161,-0.4679675176728742,2350.628113348422
1,1,0.2747615823136606,0,1.1279189257723323,-0.14804767898860116,-0.7505095504170741,-0.2706289322131571,-0.4261172640448441,1.27399750550875,-1.8408943867076346,0,-0.0876620772125368,0.6135248630771185,0.009173075511930686,0.2852129636803612,0,0.7918187131473372,0.22487045983594006,0.4752676866014548,0.10641784088457916,0.11017139166745882,0.2730177163876166,-0.22210796879401334,-0.40778047636499193,0.770243966300679,-0.535714467469011,1876.302165268608
0,1,0.2747615823136606,0,1.2784897078985953,-0.14804767898860116,-0.38970613586356645,-0.2706289322131571,-0.4261172640448441,1.27399750550875,-1.8408943867076346,0,-0.19392358500796658,0.6135248630771185,-0.12097097154881467,0.2852129636803612,0,0.7918187131473372,0.11552136276870949,0.4752676866014548,0.10641784088457916,-0.007786347310753157,0.19565686525304435,-0.08255508462634298,-0.40778047636499193,-1.1876745977461414,-0.535714467469011,1477.8526657237571
0,1,0.2747615823136606,0,1.3299522148456704,-0.14804767898860116,-3.0030212444962534e-16,-0.2706289322131571,-0.4261172640448441,1.27399750550875,-1.8408943867076346,0,-0.2647645902049194,0.6135248630771185,-0.153063524074439,0.2852129636803612,0,0.7918187131473372,0.008543522265919196,0.4752676866014548,0.2911984897063355,-0.09241774657152776,0.09250906374028094,-0.32577606568249573,-0.3558195292381508,-0.1620982070549498,-0.3825912975416205,1223.2190212200578
0,1,0.2747615823136606,0,1.3299522148456704,-0.14804767898860116,5.348444597277101e-17,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,-0.3001850928033951,1.3785778537078375,-0.21520776294792726,1.0253059373851594,0,0.5429650035214638,-0.08415068830151237,1.0565643825644073,0.22960494009908336,-0.16868167292210262,-0.006954887718454911,-0.3627556000765626,-0.3038585821113097,-0.1620982070549498,-0.3441456162773722,1239.2250262218092
0,1,0.2747615823136606,0,1.2784897078985957,-0.14804767898860116,0.38970613586356523,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,-0.4064466005988249,1.3785778537078375,-0.32982596824512656,1.0253059373851594,0,0.5429650035214638,-0.17358363410810096,1.0565643825644073,0.2911984897063355,-0.2396685824494555,-0.08799958890705473,-0.5328462055476213,-0.3038585821113097,0.39730709695842725,-0.3198995186743079,1188.783975435015
0,1,0.2747615823136606,0,1.1279189257723323,-0.14804767898860116,0.7505095504170741,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,-0.4064466005988249,1.3785778537078375,-0.31268160243673365,1.0253059373851594,0,0.5429650035214638,-0.24119048823513778,1.0565643825644073,0.35279203931358755,-0.2939205489347676,-0.15062503982551825,-0.5414066426427337,-0.19993668785762764,0.49054131429399017,-0.24300815614581142,1103.4899789469464
0,1,0.2747615823136606,0,0.8894070145616907,-0.14804767898860116,1.0556511049688857,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,-0.5835491135912074,1.3785778537078375,-0.5033922361454322,1.0253059373851594,0,0.5429650035214638,-0.3215195945741914,1.0565643825644073,0.47597913852809176,-0.3918704454806009,-0.2169343407980088,-0.6702549695652881,-0.40778047636499193,-0.06886398971938684,-0.4437852479855778,1068.2245079252439
0,1,0.2747615823136606,0,0.5806433116017737,-0.14804767898860116,1.2824998463476187,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,-0.5481286109927317,1.3785778537078375,-0.426261663523352,1.0253059373851594,0,0.5429650035214638,-0.3789059494322844,1.0565643825644073,0.599166237742596,-0.42464759657003526,-0.2942951919325813,-0.654656293569535,-0.19993668785762764,0.11760444495173884,-0.1443387087572793,1088.360373926791
0,1,0.2747615823136606,0,0.22452740824116552,-0.14804767898860116,1.414231441169151,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,-0.5127081083942547,1.3785778537078375,-0.39705738622927395,1.0253059373851594,0,0.5429650035214638,-0.41710418545792005,1.0565643825644073,0.5375726881353439,-0.4533257523485595,-0.37165604306715383,-0.44384542917281505,-0.14797574073078654,-1.0012061630750155,-0.12550521841133985,1185.6830751997022
0,1,0.2747615823136606,0,-0.15252920808973294,-0.14804767898860116,1.4410759596775167,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,-0.6543901187881602,1.3785778537078375,-0.5476237190074179,1.0253059373851594,0,0.5429650035214638,-0.4628534685158238,1.0565643825644073,0.6607597873498481,-0.4683594183936699,-0.460068444363808,-0.606793493648745,-0.09601479360394548,-0.9079719457394526,-0.06281343954402728,1486.5229125111825
1,1,0.2747615823136606,0,-0.5225619730769027,-0.14804767898860116,1.3610424667404508,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,-0.6898106213866373,1.3785778537078375,-0.5784465203463467,1.0253059373851594,0,0.5429650035214638,-0.518678445650579,1.0565643825644073,0.7223533369571001,-0.5200849343745516,-0.5411131455524075,-0.7293096819897503,-0.19993668785762764,-0.4418008590616384,-0.23139998586480764,2143.9047497348074
1,1,0.2747615823136606,0,-0.858127249328506,-0.14804767898860116,1.180066680400228,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,-0.22934408760644234,1.3785778537078375,-0.016407233802941644,1.0253059373851594,0,0.5429650035214638,-0.4163853106703428,1.0565643825644073,0.599166237742596,-0.3907072409228256,-0.5632162458765712,-0.3182469566297957,0.4235946776644653,0.11760444495173884,0.6007075312248443,2677.5737522230697
1,1,0.2747615823136606,0,-1.1343376954139543,-0.14804767898860116,0.9115707468205693,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,0.30196345137070535,1.3785778537078375,0.5089073606925436,1.0253059373851594,0,0.5429650035214638,-0.2199493408492997,1.0565643825644073,0.16801139049183125,-0.031607017512188626,-0.5226938952822713,0.3520611211705973,1.4108526730744457,-0.9079719457394526,1.6562042431136668,3266.099109430583
1,1,0.2747615823136606,0,-1.3307080461258018,-0.14804767898860116,0.5754677811079117,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,0.6915889799539462,1.3785778537078375,0.8615357937969594,1.0253059373851594,0,0.5429650035214638,0.04442315816060093,1.0565643825644073,-0.13995635754442926,0.45782295188692385,-0.4305976439315898,0.6477799897505798,2.0343840385965386,0.21083866228730178,2.2550249832657268,4093.237422480289
1,1,0.2747615823136606,0,-1.4326744108863296,-0.14804767898860116,0.1966850026604068,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,1.293737524128048,1.3785778537078375,1.4603052219641908,1.0253059373851594,0,0.5429650035214638,0.466196611555529,1.0565643825644073,-0.38633055597343763,0.9597369820359521,-0.2685082415543904,1.3265934883110306,2.242227827103903,-0.6282692937327641,2.3123850035692204,4324.692106832964
1,1,0.2747615823136606,0,-1.4326744108863296,-0.14804767898860116,-0.19668500266040573,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,1.612522047514336,1.3785778537078375,1.6036726649671043,1.0253059373851594,0,0.5429650035214638,0.9245594179921046,1.0565643825644073,-0.8174854032242024,1.331832488635913,-0.06958033863691843,1.617797214589805,1.9304621443428565,0.39730709695842725,1.7159131307174225,4267.453498075347
1,1,0.2747615823136606,0,-1.3307080461258016,-0.14804767898860116,-0.5754677811079119,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,1.8958860683021483,1.3785778537078375,1.8143178473493837,1.0253059373851594,0,0.5429650035214638,1.3091104964384805,1.0565643825644073,-1.0022660520459588,1.6556698605506142,0.16986991487485345,1.9262313210215904,1.7745793029623331,0.024370227616175893,1.4941834617282195,4263.466043900117
1,1,0.2747615823136606,0,-1.1343376954139543,-0.14804767898860116,-0.9115707468205689,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,1.931306570900624,1.3785778537078375,1.7479992333299266,1.0253059373851594,0,0.5429650035214638,1.5693866683347677,1.0565643825644073,-1.187046700867715,1.7534530559390393,0.4130040184406526,1.9546465909140356,0.9432041489328761,0.5837755316295531,0.45554157479652907,4196.8640324171265
1,1,0.2747615823136606,0,-0.8581272493285061,-0.14804767898860116,-1.180066680400228,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,2.2146705916884364,1.3785778537078375,2.0126251898746412,1.0253059373851594,0,0.5429650035214638,1.8111775703151138,1.0565643825644073,-1.2486402504749672,1.892450334142685,0.704028172708806,2.252884451287752,0.8912432018060349,1.7958203569918703,0.6449062352969802,4177.29641967754
1,1,0.2747615823136606,0,-0.522561973076903,-0.14804767898860116,-1.3610424667404508,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,2.1084090838930067,1.3785778537078375,2.009175608324511,1.0253059373851594,0,0.5429650035214638,1.9264699761357014,1.0565643825644073,-1.0638596016532107,1.9586797760090362,0.9803169267608506,2.1335416956058264,0.31967278341078315,2.168757226334122,0.31056284692113334,4105.721497172249
1,1,0.2747615823136606,0,-0.15252920808973236,-0.14804767898860116,-1.4410759596775167,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,1.647942550112813,1.3785778537078375,1.5446374091494601,1.0253059373851594,0,0.5429650035214638,1.9140693860499707,1.0565643825644073,-1.0022660520459588,1.8895599194445911,1.2050317800565133,1.6235275970833334,-0.40778047636499193,2.0755230089985583,-0.31132104679509104,3419.2503347550173
1,1,0.2747615823136606,0,0.2245274082411649,-0.14804767898860116,-1.4142314411691512,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,1.3999990319234765,1.3785778537078375,1.46036789208714,1.0253059373851594,0,0.5429650035214638,1.839720791379236,1.0565643825644073,-0.6327047544024461,1.70185534417883,1.4186950831900944,1.362916450430806,-1.187194683267608,1.4228834876496188,-0.8561774117625138,3010.15159372295
1,1,0.2747615823136606,0,0.580643311601773,-0.14804767898860116,-1.2824998463476192,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,1.0103735033402357,1.3785778537078375,1.0746496340658267,1.0253059373851594,0,0.5429650035214638,1.6982810322180943,1.0565643825644073,-0.5095176551879419,1.384222958863562,1.595519885783403,0.919296730808729,-1.6028822602823367,1.9822887916629959,-1.4531513975516868,2859.1203400561535
1,1,0.2747615823136606,0,0.8894070145616907,-0.14804767898860116,-1.0556511049688857,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,0.7624299851509002,1.3785778537078375,0.9982329558877725,1.0253059373851594,0,0.5429650035214638,1.4852039123581633,1.0565643825644073,-0.01676925832992504,1.198507681297786,1.6986676872961661,0.702487031732656,-1.29111657752129,0.5837755316295531,-0.8470372542245388,2612.7127688606674
1,1,0.2747615823136606,0,1.1279189257723323,-0.14804767898860116,-0.7505095504170741,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,0.6207479747569935,1.3785778537078375,0.8768000559168919,1.0253059373851594,0,0.5429650035214638,1.247343927607986,1.0565643825644073,0.10641784088457916,1.0001610875147044,1.7318223377824113,0.5407713570393187,-1.135233736140767,0.770243966300679,-0.9050738504351732,2143.859712922263
0,1,0.2747615823136606,0,1.2784897078985953,-0.14804767898860116,-0.38970613586356645,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,0.5144864669615636,1.3785778537078375,0.7708139788588813,1.0253059373851594,0,0.5429650035214638,1.084799240965024,1.0565643825644073,0.16801139049183125,0.8968915736648778,1.7134030875122752,0.3982442795454289,-0.7195461591260383,1.3296492703140559,-0.4682270845303307,1524.8047270705438
0,1,0.2747615823136606,0,1.3299522148456704,-0.14804767898860116,-3.0030212444962534e-16,-0.2706289322131571,-0.4261172640448441,0.3146513990475927,-0.9608599258976332,0,0.4082249591661351,1.3785778537078375,0.6865580857363328,1.0253059373851594,0,0.5429650035214638,0.922257416084748,1.0565643825644073,0.2911984897063355,0.7909576168708744,1.6213068361615937,0.32304474128444255,-0.5117023706186741,0.5837755316295531,-0.48046927877462975,1477.2038842339323
0,1,0.2747615823136606,0,1.3299522148456704,-0.14804767898860116,5.348444597277101e-17,-0.2706289322131571,-0.4261172640448441,-0.8816336286152363,-0.24048913328851404,0,0.4082249591661351,1.1055336026331568,0.6865580857363328,-0.1480121892438421,1,0.10784871708810011,0.8407372441143659,-0.5601936160984855,0.2911984897063355,0.7262970162669596,1.4960559343246669,0.34124334994317407,-0.3038585821113097,0.3040728796228647,-0.29083228583356857,1866.5666232547464
0,1,0.2747615823136606,0,1.2784897078985957,-0.14804767898860116,0.38970613586356523,-0.2706289322131571,-0.4261172640448441,-0.8816336286152363,-0.24048913328851404,0,0.4436454617646109,1.1055336026331568,0.6835117728034341,-0.1480121892438421,1,0.10784871708810011,0.7746288089315004,-0.5601936160984855,0.16801139049183125,0.6966242102492617,1.3450180821095492,0.3554318829706643,-0.09601479360394548,0.6770097489651161,-0.13007529718032743,1860.549513451534
0,1,0.2747615823136606,0,1.1279189257723323,-0.14804767898860116,0.7505095504170741,-0.2706289322131571,-0.4261172640448441,-0.8816336286152363,-0.24048913328851404,0,-0.3356055954018721,1.1055336026331568,-0.13534150321973912,-0.1480121892438421,1,0.10784871708810011,0.562024452267857,-0.5601936160984855,0.6607597873498481,0.41727196737891814,1.1092516786518045,-0.636048953009292,-1.083272789013926,3.287567834360876,-1.2772671928614336,1779.3836825088163
0,1,0.2747615823136606,0,0.8894070145616907,-0.14804767898860116,1.0556511049688857,-0.2706289322131571,-0.4261172640448441,-0.8816336286152363,-0.24048913328851404,0,-0.44186710319730194,1.1055336026331568,-0.22214507307954784,-0.1480121892438421,1,0.10784871708810011,0.35344945747089757,-0.5601936160984855,0.8455404361716043,0.10841639800090529,0.8329629245997602,-0.6035476352220611,-1.239155630394449,0.770243966300679,-1.4128249203694754,1718.2511427414217
0,1,0.2747615823136606,0,0.5806433116017737,-0.14804767898860116,1.2824998463476187,-0.2706289322131571,-0.4261172640448441,-0.8816336286152363,-0.24048913328851404,0,-0.9023336369774968,1.1055336026331568,-0.908391093731298,-0.1480121892438421,1,0.10784871708810011,0.01842404412735791,-0.5601936160984855,0.47597913852809176,-0.43264925212537014,0.5198356700074431,-1.1411371863754018,-1.966608890170224,1.2364150529784934,-2.479751084375151,1511.7527410729717
0,1,0.2747615823136606,0,0.22452740824116552,-0.14804767898860116,1.414231441169151,-0.2706289322131571,-0.4261172640448441,-0.8816336286152363,-0.24048913328851404,0,-1.0794361499698795,1.1055336026331568,-1.1454094987231518,-0.1480121892438421,1,0.10784871708810011,-0.3663880270762917,-0.5601936160984855,0.41438558892083965,-0.7759573192247141,0.236179215847344,-0.9488852159998176,-1.083272789013926,-1.1876745977461414,-1.5711224066684568,1522.7746102490985
0,1,0.2747615823136606,0,-0.15252920808973294,-0.14804767898860116,1.4410759596775167,-0.2706289322131571,-0.4261172640448441,-0.8816336286152363,-0.24048913328851404,0,-1.3628001707576904,1.1055336026331568,-1.5229724663972737,-0.1480121892438421,1,0.10784871708810011,-0.8298688099066015,-0.5601936160984855,0.2911984897063355,-1.2180904639462575,-0.051161088366782126,-1.5272620056927544,-1.3430775246481312,0.21083866228730178,-2.025189944247501,1695.0529210865516
1,1,0.2747615823136606,0,-0.5225619730769027,-0.14804767898860116,1.3610424667404508,-0.2706289322131571,-0.4261172640448441,-0.8816336286152363,-0.24048913328851404,0,-1.5044821811515974,1.1055336026331568,-1.6733889358379324,-0.1480121892438421,1,0.10784871708810011,-1.1529417852015704,-0.5601936160984855,0.47597913852809176,-1.478102594205255,-0.3127144422027176,-1.6499294187275142,-0.8754290005065616,0.024370227616175893,-1.1884059685292483,2006.0905404254493
1,1,0.2747615823136606,0,-0.858127249328506,-0.14804767898860116,1.180066680400228,-0.2706289322131571,-0.4261172640448441,-0.8816336286152363,-0.24048913328851404,0,-1.2919591655607376,1.1055336026331568,-1.48659382241955,-0.1480121892438421,1,0.10784871708810011,-1.418544269815379,-0.5601936160984855,-0.01676925832992504,-1.5940664039696548,-0.5263777453362986,-1.4522605585426762,-0.3038585821113097,0.21083866228730178,-0.5265530339591132,2346.484504908037
1,1,0.2747615823136606,0,-1.1343376954139543,-0.14804767898860116,0.9115707468205693,-0.2706289322131571,-0.4261172640448441,-0.8816336286152363,-0.24048913328851404,0,-0.8669131343790198,1.1055336026331568,-1.163417622313054,-0.1480121892438421,1,0.10784871708810011,-1.4721136055983466,-0.5601936160984855,-0.8790789528314544,-1.4718587106690941,-0.6810994476054433,-1.0333172523367389,0.7353603604255117,0.49054131429399017,0.5677638162997962,2694.656723448952
1,1,0.2747615823136606,0,-1.3307080461258018,-0.14804767898860116,0.5754677811079117,-0.2706289322131571,-0.4261172640448441,-0.8816336286152363,-0.24048913328851404,0,-0.2647645902049194,1.1055336026331568,-0.6633182155465664,-0.1480121892438421,1,0.10784871708810011,-1.370848415776144,-0.5601936160984855,-1.4334208992967234,-1.1285497155999722,-0.7621441487940431,-0.44645037608946014,1.8265402500891743,1.2364150529784934,1.5836489236630087,3148.1248492371487
1,1,0.2747615823136606,0,-1.4326744108863296,-0.14804767898860116,0.1966850026604068,-0.2706289322131571,-0.4261172640448441,-0.8816336286152363,-0.24048913328851404,0,0.018599430582892987,1.1055336026331568,-0.5536509499623072,-0.1480121892438421,1,0.10784871708810011,-1.1672385792452997,-0.5601936160984855,-1.9877628457619922,-0.811455405502214,-0.8026664993883432,-0.1874882903560094,1.9304621443428565,2.168757226334122,1.4632013914144408,3390.0283598512124
